ontology,root,fragment,text,statements,llm_used
sweet,http://sweetontology.net/matrRock/Molasse,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:molasse rdfs:subClassOf :sedimentary .

",molasse is a type of sedimentary.,1,False
sweet,http://sweetontology.net/matrRock/Regolith,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:regolith rdfs:subClassOf :mixed_chemical_substance,
        :mixture ;
    owl:disjointWith :rock .

","Regolith is a layer of loose, fragmented material that covers the solid rock on the moon and other planets. It is made up of various types of particles such as dust, rocks, and small boulders, and can also contain some ice and organic matter. Regolith is disjoint with ""rock"" because it is not a single type of substance or mixture, but rather a collection of different materials that are loosely connected to each other.",3,True
sweet,http://sweetontology.net/matrRock/Rock,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rock rdfs:subClassOf :mixed_chemical_substance,
        :mixture,
        :solid_substance .

","Rocks are made up of various minerals, which are solid chemical compounds formed from different elements. Rocks can be classified into three main types based on their composition: igneous, sedimentary, and metamorphic.

Igneous rocks form when molten rock cools and solidifies. This process often takes place at volcanic vents or in the upper mantle of the Earth. Examples include granite, basalt, and obsidian.

Sedimentary rocks are formed from the accumulation of sediments over time. These sediments can come from a variety of sources, including organic matter, minerals, and other rocks. Examples include sandstone, shale, and limestone.

Metamorphic rocks form when existing rock is subjected to high temperatures and pressures, causing it to change its chemical composition and texture. This process can occur due to tectonic forces, magma intrusion, or other natural phenomena. Examples include marble, quartzite, and schist.

Each type of rock has unique properties and characteristics that make them suitable for different applications. For example, igneous rocks like granite are commonly used in construction materials, while metamorphic rocks like marble can be used for decorative purposes or as a source of calcium carbonate. Sedimentary rocks, such as sandstone and limestone, are often utilized in the manufacturing of glass, concrete, and other construction materials.",3,True
sweet,http://sweetontology.net/matrRock/RockBody,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rock_body rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :rock ;
            owl:onProperty :has_substance ],
        :mixed_chemical_substance,
        :mixture,
        :solid_substance .

","A rock body can be described as a mixture, solid substance or a type of material that is made up primarily of minerals. A rock is defined as a naturally occurring solid matter consisting of one or more different minerals arranged in a specific manner. It is also often referred to as a natural aggregate of minerals and can be found on Earth's surface, both in the form of igneous rocks (formed from cooled magma) and sedimentary rocks (formed from sediments).",4,True
sweet,http://sweetontology.net/matrRock/SedimentaryRock,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sedimentary_rock rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :sedimentary ;
            owl:onProperty :has_genesis ],
        :rock .

","Sedimentary rock is a type of rock that forms from the accumulation and compaction of sediments, such as sand, silt, and organic matter. It is one of the three main types of rocks, along with igneous and metamorphic rocks. Sedimentary rocks can form in various environments, including oceans, lakes, and deserts. Some common examples of sedimentary rocks include limestone, sandstone, and shale. These rocks often have a layered or banded appearance, and can sometimes contain fossils or other organic remains. Sedimentary rock is often used in construction and building materials, as well as for filtration and other industrial applications.",2,True
sweet,http://sweetontology.net/matrRock/Serpentinite,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:serpentinite rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :serpentinization ;
            owl:onProperty :has_genesis ],
        :metamorphic_rock .

","Serpentinite is a type of metamorphic rock that forms from the alteration of ultramafic rocks due to the action of serpentinizing fluids. These fluids are rich in water and contain various minerals, such as chlorine and magnesium, which can replace the original minerals in the rock. As a result, serpentinite often has a green or gray color and a finely-grained texture. It is commonly found in regions where ultramafic rocks are present, such as the Pacific Northwest and parts of Africa. Serpentinization is an important process in the formation of certain types of rock, including peridotite and dunite, which can eventually lead to the creation of new minerals and even new forms of life in some cases.",2,True
sweet,http://sweetontology.net/matrRock/Serpentinization,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:serpentinization rdfs:subClassOf :metamorphic .

",serpentinization is a type of metamorphic.,1,False
sweet,http://sweetontology.net/matrRockIgneous/Aa,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:aa rdfs:subClassOf :extrusive_rock,
        :lava .

","AA is a type of extrusive rock, which forms when lava cools rapidly on the Earth's surface. It is characterized by its fine-grained, glassy texture and is often found in areas with high volcanic activity. AA can also refer to a type of lava, which is a fluid substance that is released from a volcano during an eruption. The difference between the two lies in their cooling rates and the resulting physical properties of each.",2,True
sweet,http://sweetontology.net/matrRockIgneous/Andesite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:andesite rdfs:subClassOf :volcanic_rock .

",andesite is a type of volcanic rock.,1,False
sweet,http://sweetontology.net/matrRockIgneous/AnorogenicIgneousRock,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anorogenic_igneous_rock rdfs:subClassOf :intrusive_rock .

",anorogenic igneous rock is a type of intrusive rock.,1,False
sweet,http://sweetontology.net/matrRockIgneous/Anorthosite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anorthosite rdfs:subClassOf :igneous_rock .

",anorthosite is a type of igneous rock.,1,False
sweet,http://sweetontology.net/matrRockIgneous/Aphanite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:aphanite rdfs:subClassOf :igneous_rock .

",aphanite is a type of igneous rock.,1,False
sweet,http://sweetontology.net/matrRockIgneous/Basalt,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:basalt rdfs:subClassOf :extrusive_rock .

",basalt is a type of extrusive rock.,1,False
sweet,http://sweetontology.net/matrRockIgneous/CinderCone,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cinder_cone rdfs:subClassOf :volcanic_cone .

",cinder cone is a type of volcanic cone.,1,False
sweet,http://sweetontology.net/matrRockIgneous/CompositeCone,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:composite_cone rdfs:subClassOf :volcanic_cone .

",composite cone is a type of volcanic cone.,1,False
