ontology,root,fragment,text,statements,llm_used
sweet,http://sweetontology.net/matrMineral/Hydroxypetscheckite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hydroxypetscheckite rdfs:subClassOf :mineral .

",hydroxypetscheckite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Hydroxyuvite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hydroxyuvite rdfs:subClassOf :mineral .

",hydroxyuvite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Hydrozincite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hydrozincite rdfs:subClassOf :mineral .

",hydrozincite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Hypercinnabar,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hypercinnabar rdfs:subClassOf :mineral .

",hypercinnabar is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Hypersthene,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hypersthene rdfs:subClassOf :mineral .

",hypersthene is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Hyttsjoite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hyttsjoite rdfs:subClassOf :mineral .

",hyttsjoite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ianthinite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ianthinite rdfs:subClassOf :mineral .

",ianthinite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ice,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ice rdfs:subClassOf :mineral .

",ice is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Idaite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:idaite rdfs:subClassOf :mineral .

",idaite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Iddingsite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:iddingsite rdfs:subClassOf :mineral .

",iddingsite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Idocrase,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:idocrase rdfs:subClassOf :mineral .

",idocrase is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Idrialine,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:idrialine rdfs:subClassOf :mineral .

",idrialine is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Idrialite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:idrialite rdfs:subClassOf :mineral .

",idrialite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Iimoriite_Y,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:iimoriite_y_ rdfs:subClassOf :mineral .

",iimoriite y  is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ikaite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ikaite rdfs:subClassOf :mineral .

",ikaite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ikranite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ikranite rdfs:subClassOf :mineral .

",ikranite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ikunolite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ikunolite rdfs:subClassOf :mineral .

",ikunolite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilbaite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilbaite rdfs:subClassOf :mineral .

",ilbaite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilesite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilesite rdfs:subClassOf :mineral .

",ilesite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilimaussite_Ce,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilimaussite_ce_ rdfs:subClassOf :mineral .

",ilimaussite ce  is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilinskite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilinskite rdfs:subClassOf :mineral .

",ilinskite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Illite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:illite rdfs:subClassOf :mineral .

",illite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilmajokite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilmajokite rdfs:subClassOf :mineral .

",ilmajokite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilmenite,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilmenite rdfs:subClassOf :mineral .

",ilmenite is a type of mineral.,1,False
sweet,http://sweetontology.net/matrMineral/Ilmenorutile,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ilmenorutile rdfs:subClassOf :mineral .

",ilmenorutile is a type of mineral.,1,False
