ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_13036,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tick_borne_relapsing_fever rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :hepatosplenomegaly ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :lymphadenopathy ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :tachypnea ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :relapsing_fever ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :enlargement_of_lymph_nodes ],
        [ a owl:Restriction ;
            owl:onProperty :transmitted_by ;
            owl:someValuesFrom :tick_borne_transmission ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :tachycardia ],
        [ a owl:Restriction ;
            owl:onProperty :transmitted_by ;
            owl:someValuesFrom :ornithodoros_parkeri ],
        :relapsing_fever ;
    :has_definition ""A relapsing fever that is characterized by relapsing or recurring episodes of fever, has_material_basis_in Borrelia hermsii, has_material_basis_in Borrelia parkeri or has_material_basis_in Borrelia duttoni, which are transmitted_by soft ticks (Ornithodoros parkeri and Ornithodoros hermsii). The infection has_symptom tachypnea, has_symptom tachycardia, has_symptom hepatosplenomegaly and has_symptom lymphadenopathy."" ;
    :has_exact_synonym ""soft tick relapsing fever"",
        ""Relapsing fever, tick-borne""@en .

","Tick-borne relapsing fever is a type of disease that can be transmitted by soft ticks, such as the Ornithodoros parkeri and Ornithodoros hermsii. It is characterized by recurring or relapsing episodes of fever, and can cause symptoms such as tachypnea, tachycardia, hepatosplenomegaly, lymphadenopathy, and enlarged spleen. It is caused by the bacteria Borrelia hermsii, Borrelia parkeri or Borrelia duttoni.",12,True
doid,http://purl.obolibrary.org/obo/DOID_13037,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mechanical_lagophthalmos rdfs:subClassOf :lagophthalmos .

",mechanical lagophthalmos is a type of lagophthalmos.,1,False
doid,http://purl.obolibrary.org/obo/DOID_13038,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cicatricial_lagophthalmos rdfs:subClassOf :lagophthalmos .

",cicatricial lagophthalmos is a type of lagophthalmos.,1,False
doid,http://purl.obolibrary.org/obo/DOID_13042,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:persistent_fetal_circulation_syndrome rdfs:subClassOf :pulmonary_hypertension ;
    :has_exact_synonym ""Fetal circulation""@en,
        ""Persistent fetal circulation""@en,
        ""Persistent foetal circulation""@en,
        ""congenital alveolar capillary dysplasia with misalignment of pulmonary veins""@en,
        ""persistent foetal circulation syndrome""@en,
        ""persistent pulmonary hypertension of the newborn""@en .

","Persistent fetal circulation syndrome is a type of pulmonary hypertension that occurs due to abnormal blood flow in the lungs. It is also known by other names such as persistent foetal circulation, congenital alveolar capillary dysplasia with misalignment of pulmonary veins, and persistent fetal circulation syndrome. This condition affects newborn infants and can lead to serious complications if left untreated. It is important for healthcare professionals to monitor and manage this condition properly in order to prevent long-term damage to the lungs and other organs.",7,True
doid,http://purl.obolibrary.org/obo/DOID_13046,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acute_sphenoidal_sinusitis rdfs:subClassOf :sphenoid_sinusitis ;
    :has_definition ""A sphenoid sinusitis which lasts for less than 4 weeks."" ;
    :has_exact_synonym ""Sphenoidal sinus -acute""@en .

","Sphenoidal sinusitis is a type of sinusitis that affects the sphenoid sinuses. Sphenoidal sinusitis can be classified as acute or chronic, with acute sphenoidal sinusitis lasting for less than 4 weeks and chronic sphenoidal sinusitis lasting for more than 12 weeks. It is important to seek medical attention if you suspect that you have sinusitis, as it can lead to complications such as orbital cellulitis or abscesses if left untreated. Treatment options for sphenoidal sinusitis may include antibiotics, nasal corticosteroid sprays, and sinus irrigation, among other measures.",3,True
doid,http://purl.obolibrary.org/obo/DOID_13050,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:corpus_luteum_cyst rdfs:subClassOf :ovarian_cyst ;
    :has_definition ""An ovarian cyst that arises from the accumulation of fluid in the follicle after an oocyte has been release."" .

","Corpus luteum cysts are a type of ovarian cyst that form as a result of the accumulation of fluid in the follicle after an egg has been released. These cysts are usually harmless and cause few, if any symptoms. However, they can be large enough to cause discomfort or pain, particularly during the menstrual cycle. If you have a corpus luteum cyst, it is important to follow your healthcare provider's recommendations for treatment, which may include monitoring the cyst with ultrasound or surgical removal if necessary.",2,True
doid,http://purl.obolibrary.org/obo/DOID_13060,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:traumatic_glaucoma rdfs:subClassOf :glaucoma ;
    :has_definition ""A glaucoma characterized by elevated intraocular pressure secondary to ocular trauma, which leads to glaucomatous optic nerve atrophy and progressive vision loss and has_symptom progressive decreased vision, visual field defects, and decreased peripheral vision. Traumatic glaucoma is caused by ocular trauma that affects aqueous outflow, such as trauma that leads to inflammation or deposition of proteins in the trabecular network, that changes the anterior chamber angle, or that causes chronic inflammation."" ;
    :has_exact_synonym ""Glaucoma associated with ocular trauma""@en .

","Traumatic glaucoma is a type of glaucoma that occurs as a result of ocular trauma. This can lead to elevated intraocular pressure, which causes damage to the optic nerve and results in progressive vision loss. Symptoms of traumatic glaucoma may include progressive decreased vision, visual field defects, and decreased peripheral vision. It is important to seek medical attention if you have experienced ocular trauma to determine if you have developed traumatic glaucoma.",3,True
doid,http://purl.obolibrary.org/obo/DOID_13068,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:renal_osteodystrophy rdfs:subClassOf :kidney_disease ;
    :has_exact_synonym ""renal rickets""@en .

","Renal osteodystrophy, also known as renal rickets, is a type of kidney disease where the kidneys are unable to properly filter waste products from the blood. This can lead to the buildup of calcium and phosphate in the body, which can cause problems with bone health. Symptoms may include pain or swelling in the legs, as well as weakness or difficulty walking. Treatment for renal osteodystrophy typically involves managing the underlying kidney disease and addressing any associated bone problems through medications or other therapies.",2,True
doid,http://purl.obolibrary.org/obo/DOID_1307,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:dementia rdfs:subClassOf :cognitive_disorder ;
    :has_definition ""A cognitive disorder resulting from a loss of brain function affecting memory, thinking, language, judgement and behavior."" .

","Yes, dementia is a type of cognitive disorder that affects the brain and causes a decline in cognitive function. The term ""cognitive disorder"" refers to a group of conditions that affect the way the brain works and can lead to problems with memory, thinking, reasoning, perception, and language. Dementia is a common type of cognitive disorder that is characterized by a decline in cognitive abilities that interferes with daily life and activities.

There are several different types of dementia, including Alzheimer's disease, vascular dementia, Lewy body dementia, frontotemporal dementia, and more. Each type has its own specific symptoms and causes, but all forms of dementia ultimately result in a decline in cognitive function and impairment of daily life activities.

It's important to note that while dementia is a serious condition, there are ways to manage the symptoms and improve quality of life for those affected. This can include medications, therapies, support groups, and other resources specifically designed for individuals with dementia and their caregivers.",2,True
doid,http://purl.obolibrary.org/obo/DOID_13072,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:acquired_hyperkeratosis rdfs:subClassOf :keratosis ;
    :has_exact_synonym ""Keratoderma - acquired""@en,
        ""Keratoderma, acquired""@en,
        ""acquired keratoderma""@en .

","acquired hyperkeratosis is a condition in which the skin becomes thick and rough. It is also known as keratoderma, acquired.",4,True
