ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_0111452,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:progressive_myoclonus_epilepsy_1a rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :unverricht_lundborg_syndrome ;
    :has_definition ""An Unverricht-Lundborg syndrome that has_material_basis_in homozygous or compound heterozygous in the CSTB gene on chromosome 21q22.3."" ;
    :has_exact_synonym ""EPM1A""@en .

","Progressive Myoclonus Epilepsy Type 1A, also known as Unverricht-Lundborg Syndrome, is a type of autosomal recessive disease. It has a material basis in the inheritance of homozygous or compound heterozygous mutations in the CSTB gene located on chromosome 21q22.3. The condition is characterized by progressive myoclonus (involuntary muscle jerks) and epilepsy, with a strong genetic component to its development. It has an exact synonym of EPM1A.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111453,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:2_aminoadipic_2_oxoadipic_aciduria rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :amino_acid_metabolic_disorder,
        :autosomal_recessive_disease ;
    :has_definition ""An amino acid metabolic disorder characterized by defects in L-lysine degradation resulting in variable neurological symptoms but in many cases patients are asymptomatic that has_material_basis_in homozygous or compound heterozygous mutation in the DHTKD1 gene on chromosome 10p14."" ;
    :has_exact_synonym ""AMOXAD""@en,
        ""alpha-aminoadipic aciduria""@en .

","2 aminoadipic 2 oxoadipic aciduria is a type of autosomal recessive disease.
It is characterized by defects in L-lysine degradation resulting in variable neurological symptoms but in many cases patients are asymptomatic that has_material_basis_in homozygous or compound heterozygous mutation in the DHTKD1 gene on chromosome 10p14.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0111454,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:short_syndrome rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :syndrome ;
    :has_definition ""A syndrome of multiple anomalies whose name stands for short stature, hyperextensibility of joints, ocular depression, Rieger anomaly and teething delay which, along with mild intrauterine growth restriction, partial lipodystrophy, delayed bone age, hernias and progeroid appearance, that has_material_basis_in heterozygous mutation in the PIK3R1 gene on chromosome 5q13."" ;
    :has_exact_synonym ""Aarskog-Ose-Pande syndrome""@en,
        ""Lipodystrophy-Rieger anomaly-diabetes syndrome""@en,
        ""Rieger anomaly-partial lipodystrophy syndrome""@en,
        ""short stature, hyperextensibility, hernia, ocular depression, Rieger anomaly, and teething delay""@en .

","Short Syndrome, also known as Aarskog-Ose-Pande syndrome or Rieger anomaly-diabetes syndrome, is a type of autosomal dominant disease characterized by short stature, hyperextensibility of joints, ocular depression, and other physical abnormalities. It has a material basis in mutations in the PIK3R1 gene on chromosome 5q13. The syndrome also includes mild intrauterine growth restriction, partial lipodystrophy, delayed bone age, hernias, and progeroid appearance. It is important to note that while there are several synonyms for Short Syndrome, including Lipodystrophy-Rieger anomaly-diabetes syndrome, Rieger anomaly-partial lipodystrophy syndrome, short stature, hyperextensibility, hernia, ocular depression, and teething delay, the most widely accepted term is Short Syndrome.",8,True
doid,http://purl.obolibrary.org/obo/DOID_0111455,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gracile_syndrome rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :mitochondrial_metabolism_disease ;
    :has_definition ""A mitochondrial disorder characterized by fetal growth restriction, aminoaciduria, cholestasis, iron overload, lactocidosis, and early death that has_material_basis_in homozygous or compound heterozygous mutation in the BCS1L gene on chromosome 2q35."" ;
    :has_exact_synonym ""FLNMS""@en,
        ""Fellman disease""@en,
        ""Finnish lactic acidosis with hepatic hemosiderosis""@en,
        ""Finnish lethal neonatal metabolic syndrome""@en,
        ""growth delay-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome""@en,
        ""growth restriction-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome""@en,
        ""growth retardation, amino aciduria, cholestasis, iron overload, lactic acidosis, and early death""@en .

","Gracile syndrome is a rare genetic disorder that affects an infant's growth and development. It is caused by mutations in the BCS1L gene on chromosome 2q35, which can lead to fetal growth restriction, aminoaciduria, cholestasis, iron overload, lactocidosis, and early death. The condition has been referred to as FLNMS, Fellman disease, Finnish lactic acidosis with hepatic hemosiderosis, Finnish lethal neonatal metabolic syndrome, growth delay-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome, and growth restriction-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome. It is important to note that there may be other synonyms for the condition as well.",11,True
doid,http://purl.obolibrary.org/obo/DOID_0111456,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:kaufman_oculocerebrofacial_syndrome rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_phenotype ;
            owl:someValuesFrom :neurodevelopmental_delay ],
        [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :syndromic_intellectual_disability ;
    :has_definition ""A syndromic intellectual disability characterized by developmental delay, growth retardation with a small head circumference, facial dysmorphisms, and low cholesterol levels that has_material_basis_in homozygous or compund heterozygous mutation in the UBE3B gene on chromosome 12q24.11."" ;
    :has_exact_synonym ""KOS""@en,
        ""blepharophimosis ptosis intellectual disability syndrome""@en,
        ""oculocerebrofacial syndrome, Kaufman type""@en .

","Kaufman Oculocerebrofacial Syndrome (KOS) is a type of autosomal recessive disease that presents with developmental delay, growth retardation, low cholesterol levels, and facial dysmorphisms. It is caused by homozygous or compound heterozygous mutations in the UBE3B gene on chromosome 12q24.11. KOS has a material basis in autosomal recessive inheritance and has been identified as a syndromic intellectual disability.",8,True
doid,http://purl.obolibrary.org/obo/DOID_0111457,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sting_associated_vasculopathy_with_onset_in_infancy rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :necrosis ],
        [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        [ a owl:Restriction ;
            owl:onProperty :existence_starts_during ;
            owl:someValuesFrom :infantile_onset ],
        :autoimmune_disease_of_cardiovascular_system,
        :autosomal_dominant_disease ;
    :has_definition ""An autoimmune disease of the cardiovascular system characterized by onset in infancy of autoinflammatory vasculopathy causing severe skin lesions, particularly affecting the face, ears, nose, and digits, and resulting in ulceration, eschar formation, necrosis, and, in some cases, amputation that has_material_basis_in heterozygous gain of function mutation in the TMEM173 gene on chromosome 5q31."" ;
    :has_exact_synonym ""SAVI""@en .

","The correct statement is: ""sting associated vasculopathy with onset in infancy is a type of autoimmune disease of cardiovascular system.""",7,True
doid,http://purl.obolibrary.org/obo/DOID_0111458,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:galactose_epimerase_deficiency rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :galactosemia ;
    :has_definition ""A galactosemia that has_material_basis_in homozygous or compund heterozygous mutation in the GALE gene on chromosome 1p36.11."" ;
    :has_exact_synonym ""GALE deficiency""@en,
        ""GALE-D""@en,
        ""UDP-galactose-4-epimerase deficiency""@en,
        ""epimerase deficiency galactosemia""@en,
        ""galactosemia III""@en,
        ""galactosemia type 3""@en,
        ""uridine diphosphate galactose-4-epimerase deficiency""@en .

","Galactose epimerase deficiency is a type of autosomal recessive disease where a mutation in the GALE gene on chromosome 1p36.1 results in a lack of galactose epimerase enzyme, which is essential for the metabolism of galactose in the body. This leads to an accumulation of galactose in the blood and other tissues, causing various symptoms such as jaundice, lethargy, developmental delay, and increased risk of infections. Galactose epimerase deficiency is also known by several other names, including GALE deficiency, GALE-D, UDP-galactose-4-epimerase deficiency, epimerase deficiency galactosemia, galactosemia III, and galactosemia type 3.",11,True
doid,http://purl.obolibrary.org/obo/DOID_0111459,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:classic_galactosemia rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :galactosemia ;
    :has_definition ""A galactosemia that has_material_basis_in homozygous or compund heterozygous mutation in the GALT gene on chromosome 9p13.3."" ;
    :has_exact_synonym ""GALT deficiency""@en,
        ""galactose-1-phosphate uridyltransferase deficiency""@en,
        ""galactosemia type 1""@en .

","Classic galactosemia is a type of autosomal recessive disease that results from mutations in the GALT gene on chromosome 9p13.3. It is characterized by a deficiency in the enzyme galactose-1-phosphate uridyltransferase, which leads to an accumulation of galactose in the body. This can cause several symptoms, including jaundice, lethargy, and poor feeding. Classic galactosemia is also sometimes referred to as galactosemia type 1.",7,True
doid,http://purl.obolibrary.org/obo/DOID_0111460,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cardiofaciocutaneous_syndrome_1 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :cardiofaciocutaneous_syndrome ;
    :has_definition ""A cardiofaciocutaneous syndrome that has_material_basis_in heterozygous mutation in the BRAF gene on chromosome 7q34."" ;
    :has_exact_synonym ""CFC1""@en .

","Cardiofaciocutaneous syndrome 1 is a type of autosomal dominant disorder.
Cardiofaciocutaneous syndrome 1 is a form of Cardiofaciocutaneous syndrome.
Cardiofaciocutaneous syndrome 1 is a condition with some genetic basis in autosomal dominant inheritance.
Cardiofaciocutaneous syndrome 1 has the definition of a Cardiofaciocutaneous syndrome that arises from a heterozygous mutation in the BRAF gene on chromosome 7q34.
Cardiofaciocutaneous syndrome 1 is exactly synonymous with CFC1.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111461,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cardiofaciocutaneous_syndrome_2 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :cardiofaciocutaneous_syndrome ;
    :has_definition ""A cardiofaciocutaneous syndrome that has_material_basis_in heterozygous mutation in the KRAS gene on chromosome 12p12.1."" ;
    :has_exact_synonym ""CFC2""@en .

","Cardiofaciocutaneous syndrome 2 is a type of autosomal dominant disease characterized by abnormalities in the development and functioning of the heart, face, and limbs. It has a material basis in heterozygous mutation in the KRAS gene on chromosome 12p12.1. The exact synonym for this condition is CFC2.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111462,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cardiofaciocutaneous_syndrome_3 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :cardiofaciocutaneous_syndrome ;
    :has_definition ""A cardiofaciocutaneous syndrome that has_material_basis_in heterozygous mutation in the MAP2K1 gene on chromosome 15q22.31."" ;
    :has_exact_synonym ""CFC3""@en .

","Cardiofaciocutaneous syndrome 3 is a type of autosomal dominant cardiovascular disorder. It has a material basis in a heterozygous mutation in the MAP2K1 gene on chromosome 15q22.31, and is defined as a cardiofaciocutaneous syndrome that is characterized by cutaneous manifestations with congenital heart disease, facial dysmorphism, and distinctive brain malformations. It has been identified as CFC3, which is an exact synonym for this disorder.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111463,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cardiofaciocutaneous_syndrome_4 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :cardiofaciocutaneous_syndrome ;
    :has_definition ""A cardiofaciocutaneous syndrome that has_material_basis_in heterozygous mutation in the MAPK2K2 gene on chromosome 19p13.3."" ;
    :has_exact_synonym ""CFC4""@en .

","Cardiofaciocutaneous syndrome 4 is a type of autosomal dominant disorder characterized by various physical and developmental abnormalities, including heart defects, facial abnormalities, and cutaneous manifestations. It is caused by mutations in the MAPK2K2 gene on chromosome 19p13.3. The exact synonym of CFC4 is Cardiofaciocutaneous syndrome 4.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111464,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:combined_oxidative_phosphorylation_deficiency_35 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :combined_oxidative_phosphorylation_deficiency ;
    :has_definition ""A combined oxidative phosphorylation deficiency characterized by global developmental delay with intellectual disability, microcephaly, and early-onset seizures that has_material_basis_in homozygous or compound heterozygous mutation in the TRIT1 gene on chromosome 1p34.2."" ;
    :has_exact_synonym ""COXPD35""@en .

","Combined Oxidative Phosphorylation Deficiency 35 (COXPD35) is a type of autosomal recessive disease that affects the body's ability to produce energy. It is characterized by global developmental delay with intellectual disability, microcephaly, and early-onset seizures. The condition has a material basis in homozygous or compound heterozygous mutation in the TRIT1 gene on chromosome 1p34.2. It is also known as COXPD35.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111465,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:combined_oxidative_phosphorylation_deficiency_21 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :combined_oxidative_phosphorylation_deficiency ;
    :has_definition ""A combined oxidative phosphorylation deficiency characterized by axial hypotonia, limb hypertonia, psychomotor delay, and hyperlactatemia that has_material_basis_in homozygous or compound heterozygous mutation in the TARS2 gene on chromosome 1q21.2."" ;
    :has_exact_synonym ""COXPD21""@en .

",combined oxidative phosphorylation deficiency 21 is a type of autosomal recessive disease that affects the body's ability to produce energy.,5,True
doid,http://purl.obolibrary.org/obo/DOID_0111466,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:combined_oxidative_phosphorylation_deficiency_38 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :combined_oxidative_phosphorylation_deficiency ;
    :has_definition ""A combined oxidative phosphorylation deficiency that has_material_basis_in homozygous or compound heterozygous mutation in the MRPS14 gene on chromosome 1q25.1."" ;
    :has_exact_synonym ""COXPD38""@en .

","combined oxidative phosphorylation deficiency 38 is a type of autosomal recessive disease.
combined oxidative phosphorylation deficiency 38 is a type of combined oxidative phosphorylation deficiency.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111467,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:combined_oxidative_phosphorylation_deficiency_13 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :combined_oxidative_phosphorylation_deficiency ;
    :has_definition ""A combined oxidative phosphorylation deficiency characterized by development of severe neurological impairment in the first months of life that has_material_basis_in homozygous or compound heterozygous mutation in the PNPT1 gene on chromosome 2p16.1."" ;
    :has_exact_synonym ""COXPD13""@en .

","combined oxidative phosphorylation deficiency 13 is a medical condition where the body has trouble producing energy. This occurs due to mutations in the PNPT1 gene on chromosome 2p16.1, which encodes for an enzyme involved in cellular respiration. People with this condition may experience severe neurological impairment and other symptoms, such as low muscle tone, feeding difficulties, and seizures. It is inherited in an autosomal recessive manner, meaning that to have the condition, a person must inherit two copies of the mutated gene (one from each parent).",5,True
doid,http://purl.obolibrary.org/obo/DOID_0111468,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:combined_oxidative_phosphorylation_deficiency_25 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :combined_oxidative_phosphorylation_deficiency ;
    :has_definition ""A combined oxidative phosphorylation deficiency that has_material_basis_in homozygous or compound heterozygous mutation in the MARS2 gene on chromosome 2q33.1."" ;
    :has_exact_synonym ""COXPD25""@en .

",combined oxidative phosphorylation deficiency 25 is a type of autosomal recessive disease.,5,True
