ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_03400001,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:area_of_alpine_tundra rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :alpine ],
        :area_of_tundra ;
    :has_definition ""An area of tundra which is present in a region subject to alpine conditions."" .

","Area of alpine tundra is a type of area of tundra characterized by its exposure to high-altitude, cold conditions and rugged terrain. It often has a distinctive flora and fauna, with many plant species adapted to the harsh environment. The soil in this type of tundra is generally thin, consisting mostly of rocky outcrops and mosses, which help retain moisture and provide a habitat for various animals like caribou, ibex, and marmots. In summary, area of alpine tundra is a unique ecosystem with specific characteristics that set it apart from other types of tundra.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03400002,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:area_of_polar_tundra rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :polar ],
        :area_of_tundra ;
    :has_definition ""An area of tundra which is present in a region subject to polar conditions."" .

","Area of polar tundra is a specific type of area within the larger category of tundra, characterized by its location in a region with cold and polar climate conditions. It is distinguished from other types of tundra, such as Arctic or alpine tundra, by the severity of its climate and the unique plant and animal species that are adapted to these harsh conditions. The definition provided is accurate and concise, describing the key characteristics of this particular type of tundra.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03400003,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:snow_cover rdfs:subClassOf :area_density ;
    :has_definition ""An area density which inheres in snow distributed over an area of a landmass or other substrate.""@en .

","I understand that you are trying to define snow cover as a type of area density. Here is the revised sentence with the correct definition:

""Snow cover is an area density characterized by snow distribution over an area of a landmass or other substrate.""",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03400004,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:heavy_snowfall rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :increased_rate ],
        :snowfall ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :snowfall ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_quality ;
                                    owl:someValuesFrom :increased_rate ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""Snowfall which has an increased rate.""@en ;
    :has_exact_synonym ""intense snowfall""@en ;
    :has_related_synonym ""heavy snow""@en,
        ""intense snow""@en .

","Heavy snowfall is a type of precipitation that occurs when the temperature is low enough for water vapor in the atmosphere to condense and freeze, forming ice crystals that then stick together and grow larger as they fall through the air. The weight of these ice crystals can cause objects on the ground to become covered with a layer of snow, which can make travel difficult and disrupt transportation.
Heavy snowfall can also impact infrastructure like roads, bridges, and power lines, causing them to become more challenging or even impassable in some cases. Additionally, heavy snowfall can create hazardous driving conditions due to reduced visibility and slippery surfaces. However, it's important to note that while heavy snowfall can be a nuisance, it is also a natural part of the climate and helps to replenish water sources such as lakes and reservoirs.",7,True
envo,http://purl.obolibrary.org/obo/ENVO_03400005,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ice_pellet rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :transparent ;
                            rdf:rest [ rdf:first :translucent ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :spherical ;
                            rdf:rest [ rdf:first :cylindrical ;
                                    rdf:rest :nil ] ] ] ],
        :ice_mass ;
    :has_definition ""An ice mass which is 1) transparent or translucent, 2) rounded, spherically, or cylindrically shaped, and 3) less than 5 milimetres in diameter.""@en ;
    :has_related_synonym ""grain of ice""@en,
        ""ice grain""@en,
        ""sleet""@en,
        ""small hail""@en .

","An ice pellet is a small, rounded or cylindrical piece of ice that is less than 5 millimeters in diameter and can be either transparent or translucent. It is often referred to as ""sleet"" when it falls from the sky during winter storms. Ice pellets are formed through the process of sublimation, where water vapor changes directly into ice without passing through the liquid phase. These tiny ice crystals can cause hail and freezing rain if they become large enough or if they stick together with other pellets.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_03400006,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lake_effect_snowfall rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :air_mass ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :dry ] ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :lake ],
        [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :material_warming_process ],
        [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :air_mass ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :decreased_temperature ] ;
                                    rdf:rest :nil ] ] ] ],
        :snowfall ;
    :has_definition ""Snowfall which 1) is localized, 2) is convective, and 3) occurs as a result of a cold, dry air mass absorbing heat and moisture as it flows over a lake with warmer waters.""@en ;
    :has_exact_synonym ""lake effect snow""@en,
        ""lake-effect snow""@en .

","Lake effect snowfall is a type of precipitation that occurs when cold air from the Great Lakes region moves over the warmer lake water, causing the moisture in the air to condense and freeze into ice crystals. These ice crystals then grow larger as they move over land, eventually falling as snow. This phenomenon is more common in areas near lakes and large bodies of water, where the temperature difference between the water surface and the surrounding air is greater.",8,True
envo,http://purl.obolibrary.org/obo/ENVO_03400007,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lake_effect_snow_storm rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :lake_effect_snowfall ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :increased_rate ] ;
                                    rdf:rest :nil ] ] ] ],
        :snowstorm ;
    :has_definition ""A snowstorm during which intense lake-effect snowfall occurs.""@en ;
    :has_exact_synonym ""lake effect snow storm""@en .

","Lake-effect snowstorms occur when cold air moves over a large, warm body of water (such as a lake) and the moisture in the air condenses into snow. These storms are characterized by heavy, wet snowfall that can accumulate rapidly and cause significant disruptions to transportation and other infrastructure. They typically occur in regions with large bodies of water, such as the Great Lakes in North America. It is also known as lake effect snowstorm.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03400008,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lambing_storm rdfs:subClassOf :snowfall ;
    :has_definition ""A snowfall which occurs during springtime and is of low intensity.""@en ;
    :has_exact_synonym ""lamb storm""@en,
        ""lamb-blasts""@en,
        ""lamb-showers""@en .

","A lambing storm is a type of snowfall that occurs during the spring season and has low intensity. It can also be referred to as a lamb storm, lamb-blasts, or lamb-showers. These terms are often used to describe snowfall during the lambing season when sheep are giving birth and require extra care and warmth from their caretakers. The use of these terms highlights the significance of the weather conditions at this time and the need for caution and attention to the wellbeing of the animals.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03400009,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:falling_sleet rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_member ;
            owl:someValuesFrom :sleet_pellet ],
        [ a owl:Restriction ;
            owl:onProperty :participates_in ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :freezing_of_water_into_water_ice ;
                            rdf:rest [ rdf:first :thawing_process ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :has_member ;
            owl:someValuesFrom :water_ice_crystal ],
        [ a owl:Restriction ;
            owl:onProperty :has_member ;
            owl:someValuesFrom :water_droplet ],
        :object_aggregate ;
    :has_broad_synonym ""sleet""@en ;
    :has_definition ""An object aggregate which is primarily composed of particles of water in liquid, frozen, or partially frozen states.""@en .

","falling sleet is a type of object aggregate, primarily composed of particles of water in liquid, frozen, or partially frozen states. It is also known as sleet.",7,True
envo,http://purl.obolibrary.org/obo/ENVO_03400010,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:freezing_rain rdfs:subClassOf :water_based_rain ;
    :has_definition ""Water-based rain which is composed of supercooled water droplets, which freeze on contact with surfaces.""@en .

",Freezing rain is a type of precipitation that occurs when supercooled water droplets freeze on contact with surfaces. It is also known as glaze or ice pellets.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03400011,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hail rdfs:subClassOf [ owl:intersectionOf [ rdf:first :object_aggregate ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_member ;
                                    owl:someValuesFrom :hail_stone ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""Precipitation which is composed primarily of hail stones.""@en .

","Hail is a type of precipitation that occurs when strong winds cause water droplets in clouds to freeze onto ice crystals, forming hail stones. These hail stones are then blown by the wind and fall to the ground, creating a layer of hail on the ground's surface.",2,True
