ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_01001145,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chthonian_planet rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :giant_gas_planet ],
        [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first [ owl:unionOf [ rdf:first :photoevaporation ;
                                            rdf:rest [ rdf:first :hydrodynamic_escape ;
                                                    rdf:rest :nil ] ] ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :causally_downstream_of_or_within ;
                                            owl:someValuesFrom :stellar_wind ] ;
                                    rdf:rest :nil ] ] ] ],
        :planet ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :planet ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :derives_from ;
                                    owl:someValuesFrom :giant_gas_planet ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :formed_as_result_of ;
                                            owl:someValuesFrom [ owl:intersectionOf [ rdf:first [ owl:unionOf [ rdf:first :photoevaporation ;
                                                                            rdf:rest [ rdf:first :hydrodynamic_escape ;
                                                                                    rdf:rest :nil ] ] ] ;
                                                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                            owl:onProperty :causally_downstream_of_or_within ;
                                                                            owl:someValuesFrom :stellar_wind ] ;
                                                                    rdf:rest :nil ] ] ] ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_definition ""A planet which is formed as a result of a gas giant's hydrogen and helium atmosphere, as well as its outer layers, being stripped away by a stellar wind through photoevaporation and hydrodynamic escape."" ;
    :has_exact_synonym ""cthonian planet"" .

","chthonian planet is a type of planet that is formed as a result of a gas giant's hydrogen and helium atmosphere, as well as its outer layers, being stripped away by a stellar wind through photoevaporation and hydrodynamic escape.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01001146,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:photoevaporation rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :gaseous_environmental_material ],
        [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :electromagnetic_radiation ],
        :material_transport_process ;
    :has_definition ""A process during which energetic radiation ionises gas and causes it to disperse away from the ionising source."" .

","Photoevaporation is a process in which energetic radiation causes the evaporation of gases from a surface or object. This can occur when light interacts with the material, causing it to be ionized and subsequently break apart into smaller molecules. The resulting gas particles are then expelled from the surface, creating a flow of vapor that can carry away heat and other materials. Photoevaporation is an important process in many natural systems, such as atmospheres, oceans, and biological organisms. It also has applications in technology, including the removal of contaminants from surfaces and the processing of materials for industrial uses.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001147,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:helium_planet rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :atmosphere ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :composed_primarily_of ;
                                            owl:someValuesFrom :helium_molecular_entity ] ;
                                    rdf:rest :nil ] ] ] ],
        :gas_planet ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :gas_planet ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_part ;
                                    owl:someValuesFrom [ owl:intersectionOf [ rdf:first :atmosphere ;
                                                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                                                    owl:onProperty :composed_primarily_of ;
                                                                    owl:someValuesFrom :helium_molecular_entity ] ;
                                                            rdf:rest :nil ] ] ] ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A gas planet which has an atmosphere composed primarily of helium."" .

","A gas planet which has an atmosphere composed primarily of helium is a type of something that at least has part some intersection of something that  atmosphere and  something that at least composed primarily of some helium molecular entity. This can be referred to as a ""helium planet.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001148,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:planetesimal rdfs:subClassOf :astronomical_body ;
    :has_definition ""An astronomical body which 1) is held together by its own gravity, 2)  can attract other, similar bodies through mutual gravitational influence, and 3) has orbital dynamics that are not significantly affected by gas drag."" .

","planetesimal is a small celestial body that has the characteristics of an asteroid and a planet. It is held together by its own gravity, can attract other similar bodies through mutual gravitational influence, and has orbital dynamics not significantly affected by gas drag.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01001149,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:protoplanet rdfs:subClassOf :astronomical_body ;
    :has_definition ""An astronomical object that forms within a protoplanetary disc when planetesimals and other solid debris aggregate and, due to gravitational forces,  fuse and initiate internal melting to produce a differentiated interior."" ;
    :has_exact_synonym ""planetary embryo"" .

","Protoplanet is a term used in astronomy to describe an object that has the potential to become a planet. It forms within a protoplanetary disc, which is a region of space around a young star where planetesimals and other solid debris aggregate and begin to form into larger bodies. As these objects continue to grow through gravitational forces and internal melting, they can eventually evolve into fully-formed planets. The term ""protoplanetary disc"" refers specifically to the region of space where this process is taking place, while ""protoplanet"" refers to the object itself that has not yet become a planet.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01001150,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:protoplanetary_disk rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :gaseous_environmental_material ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :dense ] ;
                                    rdf:rest :nil ] ] ] ],
        :astronomical_object ;
    owl:equivalentClass [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :gaseous_environmental_material ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom :dense ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_definition ""An astronomical object which is composed of dense gas and dust rotating around a young newly formed star, a T Tauri star, or a Herbig Ae/Be star in a disk-shaped configuration."" .

","A protoplanetary disk is a type of astronomical object that is composed of dense gas and dust, which is rotating around a young newly formed star, an T Tauri star, or a Herbig Ae/Be star in a disk-shaped configuration. It is the early stage of planet formation, where planetesimals are forming from the dense gas and dust. As the material in the protoplanetary disk cools and contracts, it can form larger and more complex structures such as planets, moons, and asteroids. The study of protoplanetary disks is crucial for understanding the process of planet formation and the evolution of solar systems.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01001151,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:proplyd rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :participates_in ;
            owl:someValuesFrom :photoevaporation ],
        :protoplanetary_disk ;
    owl:equivalentClass [ a owl:Restriction ;
            owl:onProperty :participates_in ;
            owl:someValuesFrom :photoevaporation ] ;
    :has_definition ""A protoplanetary disk which is externally illuminated and undergoing photoevaporation."" ;
    :has_exact_synonym ""ionized protoplanetary disk"" .

","Proplyd is a term used to describe a protoplanetary disk that is experiencing photoevaporation. In other words, it refers to a young star surrounded by a cloud of gas and dust that is gradually being cleared away through the process of evaporation caused by intense ultraviolet radiation from the nearby star. The term ""proplyd"" comes from the acronym ""protoplanetary disk with photoevaporating envelope."" It is an ionized protoplanetary disk that has been exposed to the intense light of its central star and is now in the process of clearing away the remaining debris through evaporation.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01001152,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mesoplanet rdfs:subClassOf :planet ;
    :has_definition ""A planet which is smaller than Mercury but larger than Ceres."" .

","Mesoplanet is a term used to describe planets that are smaller than Mercury but larger than Ceres. It refers to a class of small planets found in the outer reaches of the solar system, between the asteroid belt and the Kuiper belt. These planets have characteristics that fall somewhere between those of traditional planets and asteroids.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01001153,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:circumbinary_planet rdfs:subClassOf :planet ;
    :has_definition ""A planet which orbits two stars."" .

","A circumbinary planet is a type of exoplanet that orbits two stars instead of one. It is also known as a ""binary"" planet, although the term ""circumbinary"" is more commonly used in astronomy literature to distinguish it from other types of exoplanets that orbit a single star.

Circumbinary planets are interesting because they provide unique opportunities for studying the interactions between stars and their planets. For example, scientists can study how the gravitational forces between the two stars affect the planet's orbit and its climate. Additionally, circumbinary planets may have different atmospheric compositions than planets orbiting a single star, which could provide insight into the formation and evolution of these exoplanets.

Overall, while circumbinary planets are still a relatively rare and poorly understood type of exoplanet, they offer exciting opportunities for scientific exploration and our understanding of planetary systems.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01001154,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:volatile_astrogeological_material rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :atmosphere ;
                            rdf:rest [ rdf:first :planetary_crust ;
                                    rdf:rest :nil ] ] ] ],
        :environmental_material ;
    :has_definition ""A material which is composed primarily of chemical elements and compounds with relatively low boiling points, equilibrium condensation temperatures below 1300 Kelvin, and which are part of the crust or atmosphere of a moon or planet."" ;
    :has_related_synonym ""volatile"" .

","Volatile astrogeological material is a type of environmental material that refers to materials found within a planet or moon's atmosphere and crust. These materials have low boiling points and condensation temperatures, meaning they can easily change from gas to solid states and vice versa in response to temperature changes. The term ""volatile"" here refers to the tendency of these substances to change phase in response to variations in temperature or pressure. Examples of volatile astrogeological materials include water vapor, carbon dioxide, nitrogen, and various organic compounds that can be found on other planets or moons within our solar system.",4,True
