ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_3324,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mood_disorder rdfs:subClassOf :cognitive_disorder ;
    :has_definition ""A cognitive disorder that involves a disturbance in mood as the predominant underlying feature."" ;
    :has_exact_synonym ""episodic mood disorder""@en .

","Mood disorder, also known as affective disorder, is a category of mental health conditions that are characterized by significant disturbances in mood or emotions. These disturbances may include feelings of sadness, happiness, fear, or anxiety, and can interfere with an individual's ability to function in daily life. Mood disorders can be further classified into several subcategories, including major depressive disorder, bipolar disorder, dysthymia, and cyclothymia. It is important to note that mood disorders are different from personality disorders, which involve enduring patterns of abnormal behavior and thinking. If you or someone you know is experiencing symptoms of a mood disorder, it is recommended to seek help from a mental health professional.",3,True
doid,http://purl.obolibrary.org/obo/DOID_3325,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hyperglobulinemic_purpura rdfs:subClassOf :purpura .

",hyperglobulinemic purpura is a type of purpura.,1,False
doid,http://purl.obolibrary.org/obo/DOID_3326,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:purpura rdfs:subClassOf :hemorrhagic_disease ;
    :has_exact_match ""MESH:D011693"" ;
    :has_exact_synonym ""Purpuric disorder""@en .

","Purpura is a type of hemorrhagic disease that affects the skin and mucous membranes. It is characterized by the formation of purple or reddish-purple discoloration on the skin, which is caused by the breakdown of red blood cells. Purpura can be classified into several types based on its cause and severity.
One type of purpura is called purpuric disorder, which is characterized by the formation of large, tender, and painful hemorrhoids in the rectum and other parts of the digestive tract. This condition can be caused by a variety of factors, including infections, inflammation, and certain medications.
Another type of purpura is called MESH:D011693, which is characterized by the presence of large numbers of tiny blood vessels in the skin and mucous membranes. This condition can be caused by a variety of factors, including autoimmune disorders, infections, and certain medications.
Overall, purpura is a serious medical condition that requires prompt diagnosis and treatment to prevent complications such as infection and sepsis. It is important for individuals with purpura to seek medical attention from a qualified healthcare provider who can determine the cause and develop an appropriate treatment plan.",3,True
doid,http://purl.obolibrary.org/obo/DOID_3327,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:partial_motor_epilepsy rdfs:subClassOf :focal_epilepsy ;
    :has_exact_synonym ""Focal motor seizure""@en,
        ""epilepsy, focal motor""@en .

","partial motor epilepsy is a type of focal epilepsy that involves the muscles of the body. It can cause sudden and brief movements, such as twitching or jerky movements, often on one side of the body. This condition is also known as Focal motor seizure and epilepsy, focal motor.",3,True
doid,http://purl.obolibrary.org/obo/DOID_3328,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:temporal_lobe_epilepsy rdfs:subClassOf :focal_epilepsy ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :focal_epilepsy ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :disease_has_location ;
                                    owl:someValuesFrom :temporal_lobe ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A focal epilepsy that is characterized by recurrent, unprovoked focal seizures that originate in the temporal lobe of the brain and last about one or two minutes."" ;
    :has_exact_synonym ""epilepsy, temporal lobe""@en .

","Temporal Lobe Epilepsy, also known as TLE or ""temporal lobe epilepsy,"" is a type of epilepsy that affects the temporal lobes of the brain. The temporal lobes are located on either side of the brain, near the temples. TLE is characterized by recurrent, unprovoked seizures that originate in the temporal lobe and last about one or two minutes. It is a form of focal epilepsy, which means that the seizures begin in a specific part of the brain and do not spread to other areas.",4,True
doid,http://purl.obolibrary.org/obo/DOID_3329,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:benign_epilepsy_with_centrotemporal_spikes rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :existence_starts_during ;
            owl:someValuesFrom :childhood_onset ],
        :childhood_electroclinical_syndrome ;
    :has_definition ""A childhood electroclinical syndrome characterized by partial seizures involving the rolandic area of the brain and electroencephalographic centrotemporal sharp waves."" ;
    :has_exact_synonym ""BCECTS""@en,
        ""benign Rolandic epilepsy""@en,
        ""benign childhood epilepsy with centrotemporal spike""@en,
        ""rolandic epilepsy""@en,
        ""sylvan seizures""@en .

","Benign epilepsy with centrotemporal spikes is a type of childhood electroclinical syndrome, characterized by partial seizures involving the rolandic area of the brain and electroencephalographic centrotemporal sharp waves. It has exact synonyms including benign Rolandic epilepsy, benign childhood epilepsy with centrotemporal spike, rolandic epilepsy, sylvan seizures, and BCECTS.",8,True
doid,http://purl.obolibrary.org/obo/DOID_3330,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:partial_sensory_epilepsy rdfs:subClassOf :focal_epilepsy .

",partial sensory epilepsy is a type of focal epilepsy.,1,False
doid,http://purl.obolibrary.org/obo/DOID_3331,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:frontal_lobe_epilepsy rdfs:subClassOf :focal_epilepsy ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :focal_epilepsy ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :disease_has_location ;
                                    owl:someValuesFrom :frontal_lobe ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""A focal epilepsy that is characterized by recurring seizures that affect one hemisphere of the brain."" .

","Frontal Lobe Epilepsy is a type of epilepsy that affects the frontal lobes of the brain, which are responsible for various functions such as decision-making, planning, and impulse control. It can cause recurring seizures or convulsions in one hemisphere of the brain. Frontal Lobe Epilepsy is a type of Focal epilepsy that affects only one area of the brain.",3,True
doid,http://purl.obolibrary.org/obo/DOID_3332,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:haemonchiasis rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :diarrhea ],
        :trichostrongyloidiasis ;
    :has_definition ""A trichostrongyloidiasis that involves parasitic infection of the ruminant abomasum by nematodes of the genus Haemonchus resulting in anemia, dehydration, diarrhea and accumulation of fluid in the abdomen, gut wall, thoracic cavity and submandibular tissue."" .

","Haemonchiasis is a type of trichostrongyloidiasis, which is a parasitic infection of the ruminant abomasum by nematodes of the genus Haemonchus. This infection can cause symptoms such as diarrhea and accumulation of fluid in various parts of the body like the abdomen, gut wall, thoracic cavity, and submandibular tissue. It can also lead to anemia, dehydration, and other complications.",3,True
doid,http://purl.obolibrary.org/obo/DOID_334,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:histrionic_personality_disorder rdfs:subClassOf :personality_disorder ;
    :has_definition ""A personality disorder that is characterized by a pattern of excessive emotionality and attention-seeking, including an excessive need for approval and inappropriately seductive behavior, usually beginning in early adulthood."" .

","That is correct. Histrionic personality disorder is a mental health condition characterized by an excessive need for attention, approval, and validation from others. People with histrionic personality disorder may also exhibit inappropriate or seductive behavior in order to gain attention. It is important to note that this condition can have negative impacts on one's personal relationships and overall quality of life. If you or someone you know is struggling with histrionic personality disorder, it is recommended to seek help from a mental health professional.",2,True
