ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_0060288,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:omodysplasia rdfs:subClassOf :osteochondrodysplasia ;
    :has_definition ""An osteochondrodysplasia that is characterized by severe limb shortening and facial dysmorphism."" .

",Ommodysplasia is a type of osteochondrodysplasia characterized by severe limb shortening and facial dysmorphism.,2,True
doid,http://purl.obolibrary.org/obo/DOID_0060289,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ohdo_syndrome rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :ptosis ],
        :syndrome ;
    :has_definition ""A syndrome that is characterized by blepharophimosis, ptosis, dental hypoplasia, hearing impairment and intellectual disability."" ;
    :has_exact_synonym ""Ohdo blepharophimosis syndrome""@en .

","Ohdo syndrome is a rare genetic disorder that affects multiple systems of the body, including the eyes, ears, mouth, and brain. It is characterized by symptoms such as drooping eyelids (blepharophimosis), difficulty swallowing (dysphagia), hearing loss, dental abnormalities, and intellectual disability. The exact cause of Ohdo syndrome is unknown, but it is thought to be caused by a combination of genetic and environmental factors. There is no cure for Ohdo syndrome, but treatment can help manage the symptoms.",4,True
doid,http://purl.obolibrary.org/obo/DOID_0060290,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:blepharophimosis_intellectual_disability_syndrome_sbbys_type rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :ptosis ],
        :ohdo_syndrome ;
    :has_definition ""A Ohdo syndrome that is characterized by blepharophimosis, ptosis and intellectual disability."" ;
    :has_exact_synonym ""Ohdo syndrome, SBBYS Variant""@en,
        ""Say-Barber-Biesecker-Young-Simpson syndrome""@en ;
    :has_related_synonym ""SBBYSS""@en .

","Blepharophimosis, intellectual disability syndrome (SBBYS) is a rare genetic disorder that affects the muscles responsible for eyelid movements. It is characterized by drooping eyelids (ptosis), which can obstruct vision and lead to difficulties in eating or breathing. Additionally, affected individuals may experience intellectual disability and other developmental delays. The exact cause of SBBYS is not yet fully understood, but it is believed to be due to a mutation in the MSH3 gene, which is involved in DNA repair. Treatment for SBBYS typically involves surgery to correct the ptosis and improve eyelid function.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0060291,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:oculodentodigital_dysplasia rdfs:subClassOf :syndrome ;
    :has_definition ""A syndrome characterized by craniofacial, neurologic, limb and ocular abnormalities."" ;
    :has_exact_synonym ""ODD syndrome""@en .

","Oculodentodigital dysplasia, also known as ODD syndrome, is a rare genetic disorder that affects multiple systems of the body. It is characterized by craniofacial abnormalities such as a high or broad forehead, large eyes with long eyelashes, and an underbite (referred to as mandibular prognathism).

Neurological problems can include developmental delay, seizures, and muscular hypotonia. Additionally, limb abnormalities such as polydactyly (extra fingers or toes) and clubfoot may be present. Oculodentodigital dysplasia is also associated with eye abnormalities like ocular hypertelorism (wide-set eyes), ectopia lentis (dislocated lenses), and a coloboma (a missing part of the iris).

Overall, this condition can cause significant challenges for affected individuals due to its multifaceted nature. It is important for people with Oculodentodigital dysplasia to receive proper medical care, including regular check-ups and specialized treatments as needed.",3,True
doid,http://purl.obolibrary.org/obo/DOID_0060292,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:x_linked_chondrodysplasia_punctata_1 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :x_linked_recessive_inheritance ],
        :chondrodysplasia_punctata,
        :x_linked_recessive_disease ;
    :has_definition ""A chondrodysplasia punctata that is characterized by maxillary hypoplasia, stippled chondrodystrophy, flat nasal tip and short columella, has_material_basis_in X-linked recessive inheritance, has_material_basis_in deficiency of arylsulfatase E. and is associated with associated with vitamin K-related teratogenicity."" ;
    :has_exact_synonym ""chondrodystrophia calcificans congenita""@en .

","Agent: x linked chondrodysplasia punctata 1 is a type of chondrodysplasia punctata, which is characterized by maxillary hypoplasia, stippled chondrodystrophy, flat nasal tip and short columella. It has material basis in X-linked recessive inheritance and is associated with vitamin K-related teratogenicity.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0060293,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_dominant_chondrodysplasia_punctata rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :chondrodysplasia_punctata ;
    :has_definition ""A chondrodysplasia punctata that is characterized by abnormal facies and stippling of the limbs, associated with vitamin K-related teratogenicity, has_material_basis_in autosomal dominant inheritance."" .

","Autosomal dominant chondrodysplasia punctata is a type of autosomal dominant disease.
Autosomal dominant chondrodysplasia punctata is a type of chondrodysplasia punctata.
Autosomal dominant chondrodysplasia punctata is a type of genetic disorder that is passed down through families and affects multiple organ systems in the body, with predominance on the long bones of the limbs. It is characterized by abnormal facies and stippling of the limbs, associated with vitamin K-related teratogenicity.",4,True
doid,http://purl.obolibrary.org/obo/DOID_0060294,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cold_induced_sweating_syndrome rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :syndrome ;
    :has_definition ""A syndrome that is characterized by profuse sweating induced by cold ambient temperature."" ;
    :has_exact_synonym ""Crisponi syndrome""@en,
        ""Sohar-Crisponi syndrome""@en .

","Cold-induced sweating syndrome, also known as Crisponi syndrome or Sohar-Crisponi syndrome, is a type of autosomal recessive disease that is characterized by profuse sweating induced by cold ambient temperature. It is important to note that this condition has a material basis in genetic inheritance and is not simply the result of exposure to cold temperatures. The exact cause of this syndrome is unknown, but it is believed to be related to abnormalities in the body's ability to regulate temperature.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0060295,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:complement_component_2_deficiency rdfs:subClassOf :complement_deficiency ;
    :has_definition ""A complement deficiency that is characterized by recurrent bacterial infections, has_material_basis_in autosomal recessive inheritance of mutation in the C2 gene."" .

",Complement component 2 deficiency is a type of complement deficiency characterized by recurrent bacterial infections. It has a material basis in autosomal recessive inheritance of mutation in the C2 gene.,2,True
doid,http://purl.obolibrary.org/obo/DOID_0060296,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:congenital_secretory_chloride_diarrhea_1 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_basis_in ;
            owl:someValuesFrom :abnormality_of_prenatal_development_or_birth ],
        [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :diarrhea ],
        :autosomal_recessive_disease,
        :physical_disorder,
        :secretory_diarrhea ;
    :has_definition ""A secretory diarrhea that has_material_basis_in mutation in the SLC26A3 gene."" ;
    :has_exact_synonym ""congenital chloride diarrhea finnish type""@en,
        ""congenital chloride diarrhoea finnish type""@en,
        ""congenital chloridorrhea""@en,
        ""congenital secretory chloride diarrhoea 1""@en .

","Congenital Secretory Chloride Diarrhea 1 is a type of secretory diarrhea that has a material basis in mutations in the SLC26A3 gene. It is an autosomal recessive disease and can be considered as a physical disorder. This condition affects the normal functioning of the intestines, causing excessive salt and water secretion, leading to diarrhea. The symptoms may include watery diarrhea, vomiting, abdominal pain, and cramping. It is important for those affected by this condition to work with a healthcare professional to manage their symptoms effectively.",11,True
doid,http://purl.obolibrary.org/obo/DOID_0060297,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:complement_component_4a_deficiency rdfs:subClassOf :complement_deficiency ;
    :has_definition ""A complement deficiency that is characterized by recurrent bacterial infections, caused by C4A deficiency."" .

","Complement component 4a deficiency is a condition where the body lacks enough of the complement component 4a, which is part of the immune system. This can lead to an increased risk of recurrent bacterial infections.",2,True
