ontology,root,fragment,text,statements,llm_used
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#AbstractSituation_Atypical,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:abstract_situation_atypical rdfs:subClassOf :situation .

",abstract situation atypical is a type of situation.,1,False
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#AbstractSituation_RoleInShift,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:abstract_situation_role_in_shift rdfs:subClassOf :situation ;
    owl:equivalentClass [ a owl:Restriction ;
            owl:onProperty :has_data_requestor ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_role ;
                                    owl:someValuesFrom :role ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:hasValue :yes ;
                                            owl:onProperty :is_in_shift ] ;
                                    rdf:rest :nil ] ] ] ] .

","The abstract situation role in a shift is identical to a circumstance where there is at least one data requestor. This situation is a subset of the intersection between a situation where there is at least one role and another where it's mandatory to be in a shift. Moreover, the abstract situation role in a shift can also be viewed as a specific type of situation.",2,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#AbstractSituation_RoleInShift_Inpatient_DRWorkingDept_EQ_PatientHospitalizedDept,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:abstract_situation_role_in_shift_inpatient_dr_working_dept_eq_patient_hospitalized_dept owl:equivalentClass [ owl:intersectionOf [ rdf:first :abstract_situation_role_in_shift ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_patient ;
                                    owl:someValuesFrom [ a owl:Restriction ;
                                            owl:hasValue :in_patient_status ;
                                            owl:onProperty :has_status ] ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:hasValue :r2_ro.dr._working_department._is_equal_to._patient._hospitalized_department ;
                                            owl:onProperty :has_r2_r_relation ] ;
                                    rdf:rest :nil ] ] ] ] .

",abstract situation role in shift inpatient dr working dept eq patient hospitalized dept is same as something that intersection of something that  abstract situation role in shift and  something that at least has patient some something that must has status in patient status and  something that must has r2 r relation r2 ro.dr. working department. is equal to. patient. hospitalized department.,1,False
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#AbstractSituation_RoleInShift_Outpatient_DRWorkingDept_EQ_PatientSupervisionClinic,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:abstract_situation_role_in_shift_outpatient_dr_working_dept_eq_patient_supervision_clinic owl:equivalentClass [ owl:intersectionOf [ rdf:first :abstract_situation_role_in_shift ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_patient ;
                                    owl:someValuesFrom [ a owl:Restriction ;
                                            owl:hasValue :outpatient_status ;
                                            owl:onProperty :has_status ] ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:hasValue :r2_ro.dr._working_department._is_equal_to._patient._supervision_clinic ;
                                            owl:onProperty :has_r2_r_relation ] ;
                                    rdf:rest :nil ] ] ] ] .

",abstract situation role in shift outpatient dr working dept eq patient supervision clinic is same as something that intersection of something that  abstract situation role in shift and  something that at least has patient some something that must has status outpatient status and  something that must has r2 r relation r2 ro.dr. working department. is equal to. patient. supervision clinic.,1,False
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#Action,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:action rdfs:subClassOf :refineable_concept ;
    owl:disjointWith :ehr_section,
        :is_in_shift,
        :legal_authorization_type,
        :organization,
        :patient_status,
        :role,
        :shift ;
    owl:equivalentClass [ owl:unionOf [ rdf:first :document ;
                    rdf:rest [ rdf:first :transfer ;
                            rdf:rest [ rdf:first :update ;
                                    rdf:rest [ rdf:first :view ;
                                            rdf:rest :nil ] ] ] ] ] .

","An action is identical to a combination of actions that include document, transfer, update, and view. It is classified as a refineable concept. However, action doesn't have any common instances with several other concepts such as EHR section, is in shift, legal authorization type, organization, patient status, role, and shift.",9,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#Document,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:document rdfs:subClassOf :action ;
    owl:disjointWith :transfer,
        :update,
        :view .

","A document is characterized as a type of action. It is important to note that a document does not share any common instances with transfer, update, or view.",4,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#Transfer,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:transfer rdfs:subClassOf :action ;
    owl:disjointWith :document,
        :update,
        :view .

","Transfer is identified as a particular type of action. It is important to note that transfer does not share any common instances with a document. Furthermore, transfer also does not have any shared instances with update or view.",4,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#Update,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:update rdfs:subClassOf :action ;
    owl:disjointWith :document,
        :transfer,
        :view .

","Update is identified as a specific type of action. It is noteworthy to mention that update does not have any shared instances with document, transfer, or view.",4,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#View,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:view rdfs:subClassOf :action ;
    owl:disjointWith :document,
        :transfer,
        :update .

","View is classified as a type of action. It is important to note that view does not have any common instances with document, transfer, or update.",4,True
sitbac,http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#Action.Demographic_Section,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:action_demographic_section rdfs:subClassOf :task ;
    owl:disjointWith :action_identification_section,
        :action_medical_section ;
    owl:equivalentClass [ owl:unionOf [ rdf:first :document_demographic_section ;
                    rdf:rest [ rdf:first :view_demographic_section ;
                            rdf:rest :nil ] ] ] .

","The action demographic section is identical to the union of the document demographic section and the view demographic section. This action demographic section is classified as a type of task. Furthermore, it is important to note that the action demographic section does not have any common instances with either the action identification section or the action medical section.",4,True
