ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/BFO_0000001,,,0,False
envo,http://purl.obolibrary.org/obo/BFO_0000002,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:continuant rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :continuant ;
            owl:onProperty :part_of ],
        :entity ;
    owl:disjointWith [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :occurrent ],
        :occurrent ;
    :has_definition ""An entity that exists in full at any time in which it exists at all, persists through time while maintaining its identity and has no temporal parts.""@en .

","A continuant is classified as a type of entity and also as a type of something that is only part of a continuant. It is distinct and separate from an occurrent as well as from something that is at least part of some occurrent. The definition of a continuant is an entity that exists in full at any time in which it exists at all, persists through time while maintaining its identity, and has no temporal parts.",5,True
envo,http://purl.obolibrary.org/obo/BFO_0000003,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:occurrent rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :occurrent ;
            owl:onProperty :part_of ],
        :entity ;
    owl:disjointWith [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :continuant ] ;
    :has_definition ""An entity that has temporal parts and that happens, unfolds or develops through time.""@en .

","Occurrent is a type of entity and also a type of something that is only part of occurrent. It is disjoint with something that is at least part of some continuant. Moreover, occurrent is defined as an entity that has temporal parts and that happens, unfolds, or develops through time.",4,True
envo,http://purl.obolibrary.org/obo/BFO_0000004,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:independent_continuant rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :independent_continuant ;
            owl:onProperty :part_of ],
        :continuant ;
    owl:disjointWith :generically_dependent_continuant,
        :specifically_dependent_continuant ;
    :has_definition ""A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything.""@en,
        ""b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])""@en .

","An independent continuant is a type of continuant and is something that only a part of independent continuant can be. It is disjoint with specifically dependent continuant and also disjoint with generically dependent continuant. The definition of an independent continuant encompasses a continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything. Additionally, it is defined as b being an independent continuant, meaning b is a continuant which is such that there is no c and no t such that b s-depends on c at t, as per the axiom label in BFO2 Reference: [017-002].",6,True
envo,http://purl.obolibrary.org/obo/BFO_0000006,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spatial_region rdfs:subClassOf :immaterial_entity ;
    owl:disjointWith :continuant_fiat_boundary,
        :site .

",A spatial region is categorized as a type of immaterial entity. It is distinct and separate from a site and also from a continuant fiat boundary.,3,True
envo,http://purl.obolibrary.org/obo/BFO_0000008,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:temporal_region rdfs:subClassOf :occurrent ;
    owl:disjointWith :process,
        :process_boundary,
        :spatiotemporal_region .

","The temporal region is a type of occurrent and is disjoint with the spatiotemporal region, process, and process boundary.",4,True
envo,http://purl.obolibrary.org/obo/BFO_0000011,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spatiotemporal_region rdfs:subClassOf :occurrent .

",spatiotemporal region is a type of occurrent.,1,False
envo,http://purl.obolibrary.org/obo/BFO_0000015,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:process rdfs:subClassOf :occurrent ;
    :has_definition ""An occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t.""@en,
        ""p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])""@en .

","Process is categorized as a type of occurrent. It is defined as an occurrent that possesses temporal proper parts and, at some point in time t, is s-dependent on some material entity. Additionally, the definition of a process can be articulated as p being a process if and only if p is an occurrent that contains temporal proper parts and, for some time t, p s-depends on a material entity, as stated in the axiom labeled [083-003] in the BFO2 Reference.",3,True
envo,http://purl.obolibrary.org/obo/BFO_0000016,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:disposition rdfs:subClassOf :realizable_entity ;
    owl:disjointWith :role .

",Disposition is a type of realizable entity and it is disjoint with role.,2,True
envo,http://purl.obolibrary.org/obo/BFO_0000017,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:realizable_entity rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :realizable_entity ;
            owl:onProperty :part_of ],
        :specifically_dependent_continuant ;
    owl:disjointWith :quality ;
    :has_definition ""A specifically dependent continuant  that inheres in continuant  entities and are not exhibited in full at every time in which it inheres in an entity or group of entities. The exhibition or actualization of a realizable entity is a particular manifestation, functioning or process that occurs under certain circumstances.""@en .

","Realizable entity is classified as a type of specifically dependent continuant and also as a type that is only part of realizable entity itself. It is distinct and separate from quality. The definition of a realizable entity is as follows: it is a specifically dependent continuant that inheres in continuant entities and is not exhibited in full at every moment it inheres in an entity or group of entities. The exhibition or actualization of a realizable entity represents a particular manifestation, functioning, or process that occurs under certain circumstances.",4,True
