ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_10193,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conventional_lipoma rdfs:subClassOf :lipoma ;
    :has_definition ""A lipoma that is characterized as a benign well-circumscribed tumor, composed of lobules of mature adipocytes, that arises within subcutaneous tissue, deep soft tissues or on the surface of bones."" ;
    :has_exact_synonym ""classic type lipoma"" .

","Conventional lipoma is a type of lipoma characterized as a benign, well-circumscribed tumor composed of lobules of mature adipocytes. It arises within subcutaneous tissue, deep soft tissues, or on the surface of bones. Additionally, conventional lipoma is also known by its exact synonym, classic type lipoma.",3,True
doid,http://purl.obolibrary.org/obo/DOID_10194,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:kidney_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :kidney_benign_neoplasm,
        :lipoma ;
    :has_definition ""A lipoma that is located in the kidney."" ;
    :has_exact_synonym ""Lipoma of kidney""@en .

","Kidney lipoma is a type of kidney benign neoplasm and also a type of lipoma, which derives from some adipocyte. It is defined as a lipoma that is located in the kidney and has the exact synonym ""Lipoma of kidney.""",5,True
doid,http://purl.obolibrary.org/obo/DOID_10195,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pleural_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :pleura ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :lipoma,
        :pleural_disease,
        :respiratory_system_benign_neoplasm ;
    :has_definition ""A respiratory system benign neoplasm that derives_from fat cells and is located_in the pleura."" ;
    :has_exact_synonym ""Lipoma of Pleura""@en .

","Pleural lipoma is a type of respiratory system benign neoplasm, pleural disease, and lipoma. It is classified as a condition that at least derives from adipocytes and has its location in the pleura. Pleural lipoma is defined as a respiratory system benign neoplasm that originates from fat cells and is situated in the pleura. Additionally, it is exactly synonymous with Lipoma of Pleura.",7,True
doid,http://purl.obolibrary.org/obo/DOID_10199,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:breast_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :breast_benign_neoplasm,
        :lipoma ;
    :has_definition ""A breast benign neoplasm that is composed of lipocytes."" ;
    :has_exact_synonym ""Lipoma of breast""@en .

","Breast lipoma is a type of breast benign neoplasm, lipoma, and something that at least derives from some adipocyte. It has the definition of being a breast benign neoplasm that is composed of lipocytes. Additionally, it has the exact synonym ""Lipoma of breast.""",5,True
doid,http://purl.obolibrary.org/obo/DOID_10200,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chest_wall_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :chest_wall ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :lipoma,
        :thoracic_benign_neoplasm ;
    :has_definition ""A thoracic benign neoplasm that derives_from fat cells and is located_in the chest wall."" ;
    :has_exact_synonym ""Lipoma of the Chest Wall""@en .

","Chest wall lipoma is a type of thoracic benign neoplasm, a type of lipoma, and a type of something that at least derives from some adipocyte and has its location in the chest wall. It is defined as a thoracic benign neoplasm that derives from fat cells and is located in the chest wall. Additionally, it has an exact synonym: Lipoma of the Chest Wall.",6,True
doid,http://purl.obolibrary.org/obo/DOID_10201,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gallbladder_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :gallbladder ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :gallbladder_benign_neoplasm,
        :lipoma ;
    :has_definition ""A gallbladder benign neoplasm that is located_in the gallbladder and derives_from fat cells."" ;
    :has_exact_synonym ""Lipoma of the gallbladder""@en .

","Gallbladder lipoma is a type of gallbladder benign neoplasm and a kind of lipoma, which is a condition that at least derives from adipocytes and has its location in the gallbladder. It is defined as a gallbladder benign neoplasm that is located in the gallbladder and derives from fat cells. Additionally, gallbladder lipoma is exactly synonymous with Lipoma of the gallbladder.",6,True
doid,http://purl.obolibrary.org/obo/DOID_10203,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:external_ear_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :external_acoustic_meatus ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :auditory_system_benign_neoplasm,
        :lipoma ;
    :has_definition ""An auditory system benign neoplasm that is located in the external ear."" ;
    :has_exact_synonym ""external auditory meatus lipoma"",
        ""Lipoma of external auditory meatus""@en,
        ""Lipoma of the External ear""@en .

","External ear lipoma is a type of auditory system benign neoplasm, which is also a type of lipoma. This condition is derived at least in part from adipocytes and is categorized as a disease that is located within the external acoustic meatus. The definition of external ear lipoma is an auditory system benign neoplasm that is located in the external ear. It has exact synonyms including Lipoma of external auditory meatus, Lipoma of the External ear, and external auditory meatus lipoma.",8,True
doid,http://purl.obolibrary.org/obo/DOID_10205,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:axillary_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :lipoma,
        :thoracic_benign_neoplasm ;
    :has_definition ""An thoracic benign neoplasm that is located_in the axilla, an area directly under the arm and shoulder joint composed_of adipose tissue."" ;
    :has_exact_synonym ""Lipoma of axilla""@en .

","Axillary lipoma is a type of thoracic benign neoplasm, a type of lipoma, and a type of something that at least derives from some adipocyte. It is defined as a thoracic benign neoplasm located in the axilla, an area directly under the arm and shoulder joint, composed of adipose tissue. Axillary lipoma is also exactly synonymous with Lipoma of axilla.",5,True
doid,http://purl.obolibrary.org/obo/DOID_10206,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lipoma_of_spermatic_cord rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :spermatic_cord ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :male_reproductive_system ],
        :male_reproductive_organ_benign_neoplasm,
        :paratesticular_lipoma ;
    :has_definition ""A paratesticular lipoma that is located_in the spermatic cord and derives_from fat cells."" ;
    :has_exact_synonym ""Spermatic Cord Lipoma""@en .

","Lipoma of the spermatic cord is a type of benign neoplasm that occurs in the male reproductive organ and is specifically classified as a paratesticular lipoma. It is characterized by deriving at least partially from adipocytes and is associated with diseases located in the male reproductive system, particularly within the spermatic cord. The condition is defined as a paratesticular lipoma that is located in the spermatic cord and originates from fat cells. It is also exactly synonymous with Spermatic Cord Lipoma.",7,True
doid,http://purl.obolibrary.org/obo/DOID_10207,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:paratesticular_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :lipoma,
        :reproductive_organ_benign_neoplasm ;
    :has_definition ""A reproductive organ benign neoplasm that derives_from fat cells located_in the paratesticular region."" .

",Paratesticular lipoma is a type of lipoma and a type of reproductive organ benign neoplasm. It is also a type of entity that at least derives from an adipocyte. It is defined as a reproductive organ benign neoplasm that derives from fat cells located in the paratesticular region.,4,True
doid,http://purl.obolibrary.org/obo/DOID_10208,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chondroid_lipoma rdfs:subClassOf :lipoma ;
    :has_definition ""A lipoma that is a deep-seated, firm, yellow tumors that characteristically occur on the legs of women."" .

","Chondroid lipoma is a type of lipoma characterized as a deep-seated, firm, yellow tumor that typically occurs on the legs of women.",2,True
doid,http://purl.obolibrary.org/obo/DOID_10209,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:extrahepatic_bile_duct_lipoma rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :extrahepatic_bile_duct ],
        [ a owl:Restriction ;
            owl:onProperty :derives_from ;
            owl:someValuesFrom :adipocyte ],
        :bile_duct_disease,
        :biliary_tract_benign_neoplasm,
        :lipoma ;
    :has_definition ""A biliary tract benign neoplasm that is located_in the extrahepatic bile duct and derives_from fat cells."" ;
    :has_exact_synonym ""Lipoma of the extrahepatic bile duct""@en .

","Extrahepatic bile duct lipoma is classified as a type of biliary tract benign neoplasm, lipoma, and bile duct disease. It originates from adipocytes and is located in the extrahepatic bile duct. Defined as a biliary tract benign neoplasm situated in the extrahepatic bile duct and deriving from fat cells, it is also exactly synonymous with Lipoma of the extrahepatic bile duct.",7,True
doid,http://purl.obolibrary.org/obo/DOID_10211,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cholelithiasis rdfs:subClassOf :gallbladder_disease .

",cholelithiasis is a type of gallbladder disease.,1,False
doid,http://purl.obolibrary.org/obo/DOID_1022,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pinta_disease rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :transmitted_by ;
            owl:someValuesFrom :contact_transmission ],
        :primary_bacterial_infectious_disease ;
    :has_definition ""A primary bacterial infectious disease that results_in infection located_in skin, has_material_basis_in Treponema carateum, which is transmitted_by contact with skin and mucous membrane of an infected person. The infection has_symptom pruritic plaque, which slowly enlarges and becomes pigmented and hyperkeratotic."" .

","Pinta disease is a primary bacterial infectious disease that is a type of condition transmitted at least by contact. It is defined as a disease resulting in infection located in the skin, with its material basis in Treponema carateum, which is transmitted by contact with the skin and mucous membrane of an infected person. The infection manifests symptoms such as a pruritic plaque, which slowly enlarges and becomes pigmented and hyperkeratotic.",3,True
doid,http://purl.obolibrary.org/obo/DOID_10223,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:dermatomyositis rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :muscle_weakness ],
        :myositis,
        :skin_disease ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :myositis ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :disease_has_location ;
                                    owl:someValuesFrom :zone_of_skin ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :disease_has_location ;
                                            owl:someValuesFrom :muscle_tissue ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_definition ""A myositis that results_in inflammation located_in muscle or located_in skin where a skin rash is often seen prior to the onset of muscle weakness. The disease may result from either a viral infection or an autoimmune reaction."" ;
    :has_exact_synonym ""Polymyositis with skin involvement""@en,
        ""dermatopolymyositis""@en ;
    :has_related_synonym ""Amyopathic dermatomyositis"",
        ""Amyopathic dermatomyositis""@en .

","Dermatomyositis is equivalent to an entity that intersects with something characterized by myositis and something that at least encompasses a disease located in a zone of the skin and something that at least encompasses a disease located in muscle tissue. It is classified as a type of skin disease and also as a type of myositis. Furthermore, dermatomyositis is recognized as a type of condition that invariably presents with the symptom of muscle weakness. It is defined as a form of myositis that leads to inflammation either in the muscle or in the skin, where a skin rash is frequently observed before the emergence of muscle weakness. This condition can stem from a viral infection or an autoimmune reaction. Dermatomyositis is precisely synonymous with Polymyositis with skin involvement and dermatopolymyositis. Additionally, it has related synonyms, including Amyopathic dermatomyositis, which is mentioned twice, indicating its significant association with the condition.",9,True
doid,http://purl.obolibrary.org/obo/DOID_1023,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:borderline_leprosy rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :transmitted_by ;
            owl:someValuesFrom :droplet_spread_transmission ],
        :leprosy ;
    :has_definition ""A leprosy that results in small numerous red irregularly shaped plaques."" ;
    :has_exact_synonym ""Borderline or dimorphous leprosy""@en,
        ""Midborderline leprosy""@en .

","Borderline leprosy is a type of leprosy that is transmitted by some form of droplet spread transmission. It is defined as a leprosy resulting in small numerous red irregularly shaped plaques. Furthermore, borderline leprosy is also known by exact synonyms, including Borderline or dimorphous leprosy and Midborderline leprosy.",5,True
doid,http://purl.obolibrary.org/obo/DOID_10230,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:aortic_atherosclerosis rdfs:subClassOf :atherosclerosis ;
    :has_exact_synonym ""Atherosclerosis of aorta""@en .

",Aortic atherosclerosis is a type of atherosclerosis and is exactly synonymous with Atherosclerosis of aorta.,2,True
doid,http://purl.obolibrary.org/obo/DOID_10234,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:histoplasmosis_pericarditis rdfs:subClassOf :pericarditis ;
    :has_exact_synonym ""Histoplasmosis with pericarditis""@en .

","Histoplasmosis pericarditis, which is a type of pericarditis, has an exact synonym: Histoplasmosis with pericarditis.",2,True
doid,http://purl.obolibrary.org/obo/DOID_10235,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:brown_s_tendon_sheath_syndrome rdfs:subClassOf :mechanical_strabismus ;
    :has_definition ""A mechanical strabismus that is characterized by impairment of eye movements."" .

","Brown's tendon sheath syndrome is a type of mechanical strabismus, which is defined as a mechanical strabismus characterized by impairment of eye movements.",2,True
doid,http://purl.obolibrary.org/obo/DOID_10236,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:exhibitionism rdfs:subClassOf :paraphilia_disorder ;
    :has_definition ""A paraphilia disorder that is characterized by recurrent sexual urges, fantasies, or behaviors involving the exposure of one's genitals to an unsuspecting stranger."" .

","Exhibitionism is a type of paraphilia disorder, which is defined as a paraphilia disorder characterized by recurrent sexual urges, fantasies, or behaviors involving the exposure of one's genitals to an unsuspecting stranger.",2,True
