ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_0080437,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_31a rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset in the first months or years of life of refractory seizures and global developmental delay from early infancy that has_material_basis_in heterozygous mutation in the DNM1 gene on chromosome 9q34."" ;
    :has_exact_synonym ""DEE31"",
        ""DEE31A"",
        ""developmental and epileptic encephalopathy 31"",
        ""early infantile epileptic encephalopathy 31"" .

","Developmental and Epileptic Encephalopathy 31A (DEE31A), also known exactly as DEE31 and Early Infantile Epileptic Encephalopathy 31, is categorized under autosomal dominant diseases and is a specific type of Developmental and Epileptic Encephalopathy. It is characterized by its material basis in autosomal dominant inheritance. DEE31A is defined as a developmental and epileptic encephalopathy that manifests in the first months or years of life with refractory seizures and global developmental delay from early infancy, caused by a heterozygous mutation in the DNM1 gene located on chromosome 9q34.",8,True
doid,http://purl.obolibrary.org/obo/DOID_0080438,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_5 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by global developmental delay and onset in the first months of life of tonic seizures or infantile spasms that has_material_basis_in heterozygous mutation in the SPTAN1 gene on chromosome 9q34."" ;
    :has_exact_synonym ""DEE5"",
        ""early infantile epileptic encephalopathy 5"" .

","Developmental and epileptic encephalopathy 5 (DEE5), also known as early infantile epileptic encephalopathy 5, is a type of autosomal dominant disease, specifically falling under the category of developmental and epileptic encephalopathy. This condition is characterized by global developmental delay and the onset in the first months of life of tonic seizures or infantile spasms. It is defined as a developmental and epileptic encephalopathy that has a material basis in some autosomal dominant inheritance, specifically through a heterozygous mutation in the SPTAN1 gene on chromosome 9q34.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080439,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_14 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by refractory focal seizures developing by 6 months of age and arrest of psychomotor development that has_material_basis_in heterozygous mutation in the KCNT1 gene on chromosome 9q34."" ;
    :has_exact_synonym ""DEE14"",
        ""early infantile epileptic encephalopathy 14"" .

","Developmental and Epileptic Encephalopathy 14 (DEE14), also known as Early Infantile Epileptic Encephalopathy 14, is a type of autosomal dominant disease that falls under the broader category of Developmental and Epileptic Encephalopathies. It is characterized by a specific type of condition that fundamentally has a material basis in autosomal dominant inheritance. More precisely, DEE14 is defined as a developmental and epileptic encephalopathy characterized by refractory focal seizures that begin by 6 months of age and an arrest of psychomotor development. This condition is caused by a heterozygous mutation in the KCNT1 gene located on chromosome 9q34.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080440,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_3 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset in the first months of life of erratic, typically myoclonic, refractory seizures that has_material_basis_in homozygous or compound heterozygous mutation in the SLC25A22 gene on chromosome 11p15."" ;
    :has_exact_synonym ""early infantile epileptic encephalopathy 3"" .

","Developmental and Epileptic Encephalopathy 3 (DEE3) is a type of autosomal recessive disease and belongs to the broader category of developmental and epileptic encephalopathies. It is characterized by a material basis in autosomal recessive inheritance. Specifically, DEE3 is defined as a developmental and epileptic encephalopathy that manifests in the first months of life with erratic, typically myoclonic, refractory seizures. This condition is caused by homozygous or compound heterozygous mutations in the SLC25A22 gene located on chromosome 11p15. Additionally, Developmental and Epileptic Encephalopathy 3 is also known by its exact synonym, Early Infantile Epileptic Encephalopathy 3.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0080441,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_49 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by neonatal onset of seizures, global developmental delay with intellectual disability and lack of speech, hypotonia, spasticity, and coarse facial features that has_material_basis_in homozygous or compound heterozygous mutation in the DENND5A gene on chromosome 11p15."" ;
    :has_exact_synonym ""DEE49"",
        ""early infantile epileptic encephalopathy 49"" .

","Developmental and Epileptic Encephalopathy 49 (DEE49), also known as Early Infantile Epileptic Encephalopathy 49, is a type of autosomal recessive disease and falls under the broader category of developmental and epileptic encephalopathies. It is characterized by a specific condition that inherently has a material basis in autosomal recessive inheritance. DEE49 is defined as a developmental and epileptic encephalopathy marked by the neonatal onset of seizures, global developmental delay with intellectual disability and lack of speech, hypotonia, spasticity, and coarse facial features. This condition is attributed to homozygous or compound heterozygous mutation in the DENND5A gene located on chromosome 11p15.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080442,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_41 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset in the first days or weeks of life of seizures, severely impaired psychomotor development, and brain anomalies including delayed myelination, thin corpus callosum, and cerebral atrophy that has_material_basis_in heterozygous mutation in the SLC1A2 gene on chromosome 11p13."" ;
    :has_exact_synonym ""DEE41"",
        ""early infantile epileptic encephalopathy 41"" .

","Developmental and Epileptic Encephalopathy 41 (DEE41), also known as Early Infantile Epileptic Encephalopathy 41, is a type of autosomal dominant disease that falls under the broader category of developmental and epileptic encephalopathies. It is characterized by the onset of seizures, severely impaired psychomotor development, and brain anomalies, including delayed myelination, thin corpus callosum, and cerebral atrophy within the first days or weeks of life. These symptoms have a material basis in a heterozygous mutation in the SLC1A2 gene located on chromosome 11p13. This condition is also an example of a disorder that, by definition, has some autosomal dominant inheritance aspect.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080443,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_21 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset in the first months of life by intractable seizures and severely impaired psychomotor development that has_material_basis_in homozygous or compound heterozygous mutation in the NECAP1 gene on chromosome 12p13."" ;
    :has_exact_synonym ""DEE21"",
        ""early infantile epileptic encephalopathy 21"" .

","Developmental and Epileptic Encephalopathy 21 (DEE21), also known as early infantile epileptic encephalopathy 21, is a type of autosomal recessive disease and falls under the broader category of developmental and epileptic encephalopathies. It is characterized by a condition that fundamentally has a material basis in autosomal recessive inheritance. Specifically, DEE21 is distinguished by its onset in the first months of life, marked by intractable seizures and severely impaired psychomotor development, which is due to homozygous or compound heterozygous mutation in the NECAP1 gene located on chromosome 12p13.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080444,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_27 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by early onset seizures, delayed psychomotor development and intellectual disability with variable severity that has_material_basis_in heterozygous mutation in the GRIN2B gene on chromosome 12p12."" ;
    :has_exact_synonym ""DEE27"",
        ""early infantile epileptic encephalopathy 27"" .

","Developmental and epileptic encephalopathy 27 (DEE27), also known as early infantile epileptic encephalopathy 27, is a specific type of developmental and epileptic encephalopathy and an autosomal dominant disease. It is characterized by being a condition that fundamentally has a material basis in some form of autosomal dominant inheritance. Specifically, DEE27 is defined as a developmental and epileptic encephalopathy marked by early onset seizures, delayed psychomotor development, and intellectual disability of variable severity, which is due to a heterozygous mutation in the GRIN2B gene located on chromosome 12p12.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080445,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_13 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset of intractable seizures in the first year of life with impaired development or developmental regression after seizure onset that has_material_basis_in heterozygous mutation in the SCN8A gene on chromosome 12q13."" ;
    :has_exact_synonym ""DEE13"",
        ""early infantile epileptic encephalopathy 13"" .

","Developmental and Epileptic Encephalopathy 13 (DEE13), also known as Early Infantile Epileptic Encephalopathy 13, is a type of autosomal dominant disease and a specific category of Developmental and Epileptic Encephalopathy. It is characterized by a form of ailment that fundamentally arises from autosomal dominant inheritance. DEE13 is defined as a developmental and epileptic encephalopathy marked by the commencement of intractable seizures within the first year of life, coupled with impaired development or developmental regression following the onset of seizures. This condition is attributed to a heterozygous mutation in the SCN8A gene located on chromosome 12q13.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0080446,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:developmental_and_epileptic_encephalopathy_66 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        :autosomal_dominant_disease,
        :developmental_and_epileptic_encephalopathy ;
    :has_definition ""A developmental and epileptic encephalopathy characterized by onset in the first days or weeks of life of seizures, global developmental delay with hypotonia, behavioral abnormalities, and dysmorphic features or ophthalmologic defects that has_material_basis_in heterozygous mutation in the PACS2 gene on chromosome 14q32."" ;
    :has_exact_synonym ""DEE66"",
        ""early infantile epileptic encephalopathy 66"" .

","Developmental and Epileptic Encephalopathy 66 (DEE66), also known as Early Infantile Epileptic Encephalopathy 66, is a type of autosomal dominant disease that falls under the broader category of developmental and epileptic encephalopathies. It is characterized by a condition that has a material basis in autosomal dominant inheritance. More specifically, DEE66 is defined as a developmental and epileptic encephalopathy with onset in the first days or weeks of life, featuring seizures, global developmental delay accompanied by hypotonia, behavioral abnormalities, and either dysmorphic features or ophthalmologic defects. This condition is directly linked to a heterozygous mutation in the PACS2 gene located on chromosome 14q32.",6,True
