ontology,root,fragment,text,statements,llm_used
doid,http://purl.obolibrary.org/obo/DOID_0110938,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_dominant_osteopetrosis_2 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_dominant_inheritance ],
        [ a owl:Restriction ;
            owl:onProperty :has_symptom ;
            owl:someValuesFrom :abscess ],
        [ a owl:Restriction ;
            owl:onProperty :disease_has_location ;
            owl:someValuesFrom :vertebral_column ],
        :autosomal_dominant_disease,
        :osteopetrosis,
        :spinal_disease ;
    :has_definition ""An osteopetrosis characterized by autosomal dominant inheritance of sclerosis predominantly involving the spine, the pelvis, and the skull base, bone fragility and dental abscesses that has_material_basis_in mutation in the CLCN7 gene on chromosome 16p13."" ;
    :has_exact_synonym ""Albers-Schonberg osteopetrosis""@en,
        ""OPTA2""@en,
        ""autosomal dominant Albers-Schonberg disease""@en,
        ""autosomal dominant osteopetrosis type II""@en,
        ""osteopetrosis autosomal dominant type 2""@en .

","Autosomal Dominant Osteopetrosis 2 is classified as a type of disease that falls under several categories: it is an autosomal dominant disease, a spinal disease, and a specific form of osteopetrosis. It is characterized by having a material basis in autosomal dominant inheritance and is associated with symptoms such as abscesses. The disease primarily affects the vertebral column. It is defined as an osteopetrosis that features autosomal dominant inheritance, resulting in sclerosis predominantly involving the spine, the pelvis, and the skull base, along with bone fragility and dental abscesses, due to a mutation in the CLCN7 gene on chromosome 16p13. Moreover, it is known by several exact synonyms including Albers-Schonberg osteopetrosis, OPTA2, autosomal dominant Albers-Schonberg disease, autosomal dominant osteopetrosis type II, and osteopetrosis autosomal dominant type 2.",12,True
doid,http://purl.obolibrary.org/obo/DOID_0110939,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_5 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in mutation in the OSTM1 gene on chromosome 6q21."" ;
    :has_exact_synonym ""OPTB5""@en,
        ""infantile malignant osteopetrosis 3""@en .

","Autosomal recessive osteopetrosis 5, which has the exact synonyms OPTB5 and infantile malignant osteopetrosis 3, is a type of autosomal recessive disease, osteopetrosis, and something that at least has a material basis in autosomal recessive inheritance. It is characterized by autosomal recessive inheritance that has its material basis in a mutation in the OSTM1 gene on chromosome 6q21.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0110940,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_8 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the SNX10 gene on chromosome 7p15."" ;
    :has_exact_synonym ""OPTB8""@en .

","Autosomal recessive osteopetrosis 8 (OPTB8) is a type of osteopetrosis and a type of autosomal recessive disease. It is characterized by autosomal recessive inheritance and has a material basis in some autosomal recessive inheritance. Specifically, this form of osteopetrosis is caused by a homozygous mutation in the SNX10 gene on chromosome 7p15.",5,True
doid,http://purl.obolibrary.org/obo/DOID_0110941,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_3 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the CA2 gene on chromosome 8q21."" ;
    :has_exact_synonym ""Guibaud-Vainsel syndrome""@en,
        ""OPTB3""@en,
        ""autosomal recessive osteopetrosis 3 with renal tubular acidosis""@en,
        ""carbonic anhydrase II deficiency""@en,
        ""marble brain disease""@en,
        ""osteopetrosis with renal tubular acidosis""@en .

","Autosomal recessive osteopetrosis 3 is a type of disease characterized by autosomal recessive inheritance, and it falls under the category of osteopetrosis diseases. It is specifically associated with having a material basis in autosomal recessive inheritance. This condition is defined as an osteopetrosis that results from homozygous or compound heterozygous mutation in the CA2 gene located on chromosome 8q21. Autosomal recessive osteopetrosis 3 is known by several exact synonyms, including Guibaud-Vainsel syndrome, OPTB3, autosomal recessive osteopetrosis 3 with renal tubular acidosis, carbonic anhydrase II deficiency, marble brain disease, and osteopetrosis with renal tubular acidosis.",10,True
doid,http://purl.obolibrary.org/obo/DOID_0110942,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_1 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the TCIRG1 gene on chromosome 11q13.2."" ;
    :has_exact_synonym ""OPTB1""@en,
        ""autosomal recessive Albers-Schonberg disease""@en,
        ""infantile malignant osteopetrosis 1""@en .

","Autosomal recessive osteopetrosis 1 is a type of disease that falls under several categories: it is an autosomal recessive disease, a type of osteopetrosis, and a condition that inherently involves autosomal recessive inheritance. It is specifically characterized by autosomal recessive inheritance that has its material basis in homozygous or compound heterozygous mutation in the TCIRG1 gene located on chromosome 11q13.2. Additionally, autosomal recessive osteopetrosis 1 is known by exact synonyms, including OPTB1, autosomal recessive Albers-Schonberg disease, and infantile malignant osteopetrosis 1.",7,True
doid,http://purl.obolibrary.org/obo/DOID_0110943,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_2 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous mutation in the TNFSF11 gene on chromosome 13q14."" ;
    :has_exact_synonym ""OPTB2""@en,
        ""mild autosomal recessive form osteopetrosis""@en,
        ""osteoclast-poor osteopetrosis""@en .

","Autosomal recessive osteopetrosis 2 is a type of autosomal recessive disease, and it is also classified as a type of osteopetrosis. This condition falls under the category of diseases that have a material basis in some form of autosomal recessive inheritance. It is specifically characterized by autosomal recessive inheritance that is the result of a homozygous mutation in the TNFSF11 gene located on chromosome 13q14. Furthermore, autosomal recessive osteopetrosis 2 is known by several exact synonyms, including OPTB2, mild autosomal recessive form osteopetrosis, and osteoclast-poor osteopetrosis.",7,True
doid,http://purl.obolibrary.org/obo/DOID_0110944,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_4 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the CLCN7 gene on chromosome 16p13."" ;
    :has_exact_synonym ""OPTB4""@en,
        ""infantile malignant osteopetrosis 2""@en .

","Autosomal recessive osteopetrosis 4 is a type of autosomal recessive disease, osteopetrosis, and a condition that at least has a material basis in some autosomal recessive inheritance. It is characterized by autosomal recessive inheritance that has a material basis in homozygous or compound heterozygous mutation in the CLCN7 gene on chromosome 16p13. Additionally, autosomal recessive osteopetrosis 4 is exactly synonymous with OPTB4 and infantile malignant osteopetrosis 2.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0110945,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_6 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance of that has_material_basis_in mutation in the PLEKHM1 gene on chromosome 17q21.31."" ;
    :has_exact_synonym ""OPTB6""@en,
        ""autosomal recessive osteopetrosis intermediate form""@en .

","Autosomal recessive osteopetrosis 6 (OPTB6) is a type of disease that falls under three categories: autosomal recessive disease, osteopetrosis, and diseases that fundamentally have a material basis in autosomal recessive inheritance. It is specifically characterized by an autosomal recessive inheritance pattern that is due to a mutation in the PLEKHM1 gene located on chromosome 17q21.31. Additionally, it is precisely known by another name, the autosomal recessive osteopetrosis intermediate form, indicating its exact synonymy with OPTB6.",6,True
doid,http://purl.obolibrary.org/obo/DOID_0110946,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:autosomal_recessive_osteopetrosis_7 rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_material_basis_in ;
            owl:someValuesFrom :autosomal_recessive_inheritance ],
        :autosomal_recessive_disease,
        :osteopetrosis ;
    :has_definition ""An osteopetrosis characterized by autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the TNFRSF11A gene on chromosome 18q21."" ;
    :has_exact_synonym ""OPTB7""@en,
        ""autosomal recessive osteoclast-poor osteopetrosis with hypogammaglobulinemia""@en,
        ""autosomal recessive osteopetrosis type 7""@en,
        ""osteoclast-poor osteopetrosis with hypogammaglobulinemia""@en,
        ""osteopetrosis-hypogammaglobulinemia syndrome""@en .

","Autosomal recessive osteopetrosis 7 is classified as a type of autosomal recessive disease and also falls under the category of osteopetrosis. It is associated with autosomal recessive inheritance, implying that it arises due to a material basis in this type of heredity. Specifically, autosomal recessive osteopetrosis 7 is characterized by autosomal recessive inheritance, which is a result of homozygous or compound heterozygous mutations in the TNFRSF11A gene located on chromosome 18q21. Furthermore, this condition is known by several exact synonyms including OPTB7, autosomal recessive osteoclast-poor osteopetrosis with hypogammaglobulinemia, autosomal recessive osteopetrosis type 7, osteoclast-poor osteopetrosis with hypogammaglobulinemia, and osteopetrosis-hypogammaglobulinemia syndrome.",9,True
doid,http://purl.obolibrary.org/obo/DOID_0110947,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:waardenburg_syndrome_type_2b rdfs:subClassOf :waardenburg_syndrome ;
    :has_definition ""A Waardenburg syndrome characterized by pigmentary abnormalities of the hair, skin, and eyes, congenital sensorineural hearing loss, and absence of lateral displacement of the inner canthus of each eye that has_material_basis_in variation in the chromosome region 1p21-p13.3."" ;
    :has_exact_synonym ""WS2B""@en,
        ""Waardenburg syndrome type IIB""@en .

","Waardenburg Syndrome Type 2B, which is a form of Waardenburg Syndrome, is characterized by pigmentary abnormalities of the hair, skin, and eyes, congenital sensorineural hearing loss, and the absence of lateral displacement of the inner canthus of each eye. This condition has its material basis in variation in the chromosome region 1p21-p13.3. Additionally, Waardenburg Syndrome Type 2B is precisely referred to as WS2B and Waardenburg Syndrome Type IIB.",4,True
