ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/UBERON_0018674,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:heart_vasculature rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :heart ],
        :vasculature_of_organ,
        :vasculature_of_trunk ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :vasculature ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :heart ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""An interconnected tubular multi-tissue structure that contains fluid that is actively transported around the heart."" ;
    :has_exact_synonym ""cardiac vasculature"" .

","The heart vasculature refers to the network of blood vessels that supplies oxygen and nutrients to the heart muscle. It includes the coronary arteries, which arise from the aorta and supply blood to the outer portion of the heart (the epicardial surface), as well as the smaller arterioles that branch off from the coronary arteries and supply blood to the inner portion of the heart (the endocardium). The heart vasculature is an essential component of cardiovascular health, as it ensures proper functioning of the heart muscle and prevents various cardiac diseases.",6,True
envo,http://purl.obolibrary.org/obo/UBERON_0019042,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:reproductive_system_mucosa rdfs:subClassOf :mucosa,
        :reproductive_structure ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :mucosa ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :reproductive_system ] ;
                            rdf:rest :nil ] ] ] ;
    :has_exact_synonym ""genital mucosa"" .

","reproductive system mucosa is the mucosal lining of the reproductive organs, such as the uterus and ovaries. It plays a role in protecting and nourishing these organs, as well as facilitating the exchange of nutrients and waste products between them and the rest of the body. Genital mucosa is a specific type of reproductive system mucosa that is found in the female reproductive tract, including the vagina, cervix, and fallopian tubes.",4,True
envo,http://purl.obolibrary.org/obo/UBERON_0019204,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:skin_epithelium rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :zone_of_skin ],
        :ecto_epithelium ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :epithelium ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :zone_of_skin ] ;
                            rdf:rest :nil ] ] ] ;
    :has_definition ""Any region of epithelium that is part of a skin region."" .

","The skin epithelium is a part of the epidermis, which is one of the three layers that make up the skin. The other two layers are the dermis and the hypodermis. The epidermis is the outermost layer, and it is made up of cells called keratinocytes. These cells produce a protein called keratin, which gives the skin its strength and resistance to abrasions.
The skin epithelium also plays a role in protecting the body from environmental factors such as UV rays, heat, cold, and chemicals. It acts as a barrier that prevents harmful substances from entering the body while allowing nutrients and oxygen to pass through. In addition, the skin epithelium helps regulate the body's temperature by trapping a layer of insulating fat underneath it.
Overall, the skin epithelium is an essential part of the skin that provides protection, insulation, and regulates the body's temperature.",4,True
envo,http://purl.obolibrary.org/obo/UBERON_0019207,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chorioretinal_region rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :optic_choroid ],
        [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :eyeball_of_camera_type_eye ],
        [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :retina ],
        :caro_0000000,
        :ectoderm_derived_structure,
        :multi_tissue_structure,
        :structure_with_developmental_contribution_from_neural_crest ;
    :has_definition ""The part of the eye that consists of both the retina and the optic choroid."" ;
    :has_exact_synonym ""chorioretina"",
        ""choroid and retina"",
        ""retinachoroid"",
        ""retinachoroidal region"" .

","Chorioretinal region refers to the part of the eye that consists of both the retina and the optic choroid. It is a type of ectoderm-derived structure with developmental contribution from neural crest, and at least part of some camera type eyes have this structure. The term is also used synonymously with choroid and retina, as well as retinachoroid, which further emphasizes the close relationship between these structures.",12,True
envo,http://purl.obolibrary.org/obo/UBERON_0019264,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gray_matter_of_forebrain rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :forebrain ],
        :brain_gray_matter ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :gray_matter ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :forebrain ] ;
                            rdf:rest :nil ] ] ] .

","The gray matter of the forebrain is a part of the brain that is responsible for various functions such as cognitive processing, memory, attention, and motor control. It is located in the frontal lobes of the brain and is composed of neurons and glial cells. The term ""gray matter"" refers to the tissue's color, which appears gray due to the presence of many neurons.",3,True
envo,http://purl.obolibrary.org/obo/UBERON_0019269,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gray_matter_of_diencephalon rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :diencephalon ],
        :gray_matter_of_forebrain ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :gray_matter ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :diencephalon ] ;
                            rdf:rest :nil ] ] ] .

","The gray matter of the diencephalon is not the same as the intersection of the gray matter and the thalamus. The gray matter of the diencephalon is a type of gray matter found in the forebrain, specifically within the brain's midbrain region.",3,True
envo,http://purl.obolibrary.org/obo/UBERON_0019304,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sensory_organ_epithelium rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :sense_organ ],
        :epithelium ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :epithelium ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :part_of ;
                                    owl:someValuesFrom :sense_organ ] ;
                            rdf:rest :nil ] ] ] .

","Sensory organ epithelium refers to the specialized tissue that covers the surface of a sense organ. It is a type of epithelium, which is a layer of cells that cover internal and external surfaces in an animal's body. The sensory organ epithelium plays a crucial role in protecting the underlying sense organ from damage and providing a means for sensation. For example, the eyelid contains sensory organ epithelium which is responsible for detecting touch and pressure on the eye. In summary, sensory organ epithelium is a type of epithelium that covers the surface of sense organs and plays an essential role in sensory perception.",3,True
envo,http://purl.obolibrary.org/obo/UBERON_0034768,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:morphological_feature rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :multicellular_organism ],
        :anatomical_structure ;
    :has_definition ""A part of an organism or organ that is continuous with its surroundings and distinguished from its surroundings based on morphology."" .

","Morphological features are anatomical structures that can be observed and measured using morphometrics, a branch of biology concerned with the study of shape and size. Morphological features can be used to compare different organisms or populations within a species, and they play an important role in evolutionary studies. Examples of morphological features include body size, shape, coloration, and texture. These features can vary widely between individuals and populations, providing valuable information about the genetic diversity and adaptation of a species.
<|endoftext|>",3,True
envo,http://purl.obolibrary.org/obo/UBERON_0034878,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:prechordal_mesoderm rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :axial_mesoderm ],
        :embryonic_structure ;
    :has_definition ""The area of axial mesoderm that develops into the prechordal plate."" ;
    :has_exact_synonym ""prechordal mesenchyme"" .

",Prechordal mesoderm is a type of embryonic structure that refers to the area of axial mesoderm that develops into the prechordal plate. It is also known as prechordal mesenchyme.,4,True
envo,http://purl.obolibrary.org/obo/UBERON_0034921,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:multi_organ_part_structure rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :organ_part ],
        :multicellular_anatomical_structure ;
    :has_definition ""An multicellular anatomical structure that has subparts of multiple organs as a part."" ;
    :has_related_synonym ""anatomical cluster"" .

","A multi-organ part structure is a type of anatomical structure that consists of multiple organ parts. This can include various organs and tissues, as well as other body structures that are essential for the proper functioning of the body. For example, the circulatory system includes the heart, blood vessels, and lungs, all of which work together to transport oxygen and nutrients throughout the body. Other examples of multi-organ part structures include the digestive system, which consists of the mouth, esophagus, stomach, intestines, liver, pancreas, and kidneys, as well as other organs that help process food and eliminate waste products.",4,True
