ontology,root,fragment,text,statements,llm_used
sweet,http://sweetontology.net/phenAtmoWindMesoscale/PlowWind,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:plow_wind rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :thunderstorm ;
            owl:onProperty :has_phenomena ],
        :mesoscale_wind .

","Plow wind, also known as a plowmaker's Fury or simply the Plow, is indeed a type of mesoscale convective weather system. It is characterized by strong and gusty winds that can cause damage to crops and other structures. The term ""plow wind"" originally referred to the wind generated by a plow in action, but it has since been expanded to include any similar weather phenomenon associated with agricultural activities. While thunderstorms are often present in plow wind systems, they are not exclusive to this type of weather system. In summary, plow winds are powerful and sometimes destructive wind events that can occur without the presence of a thunderstorm.",2,True
sweet,http://sweetontology.net/phenAtmoWindMesoscale/SeaBreeze,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sea_breeze rdfs:subClassOf :onshore_wind .

",sea breeze is a type of onshore wind.,1,False
sweet,http://sweetontology.net/phenAtmoWindMesoscale/Squall,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:squall rdfs:subClassOf :mountain_wind .

",squall is a type of mountain wind.,1,False
sweet,http://sweetontology.net/phenAtmoWindMesoscale/ThunderstormOutflow,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thunderstorm_outflow rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :thunderstorm ;
            owl:onProperty :has_phenomena ],
        :mesoscale_wind .

","Thunderstorm outflow is a type of mesoscale wind, which refers to the strong and fast winds that blow outward from a thunderstorm. It can reach speeds of up to 100 miles per hour or more and can cause severe weather conditions such as hail, heavy rain, and even tornadoes in some cases. Thunderstorm outflow is an important phenomenon for meteorologists to understand and predict, as it can have significant impacts on the atmosphere and weather patterns.",2,True
sweet,http://sweetontology.net/phenAtmoWindMesoscale/UpslopeWind,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:upslope_wind rdfs:subClassOf [ a owl:Restriction ;
            owl:hasValue :upslope ;
            owl:onProperty :has_direction ],
        :mountain_wind .

","Upslope wind is a type of wind that blows upwards on the slopes of hills and mountains. It occurs when air is forced to move uphill against gravity, causing it to accelerate and become stronger. This type of wind can create challenging conditions for skiers and snowboarders on the mountain, as it can cause difficulties in controlling speed and direction. Additionally, upslope winds are often associated with increased avalanche risk, as the force of the wind can destabilize snowpack and trigger avalanches.",2,True
sweet,http://sweetontology.net/phenAtmoWindMesoscale/ValleyWind,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:valley_wind rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :valley ;
            owl:onProperty :has_realm ],
        :mesoscale_wind .

","Valley wind is a type of mesoscale wind, which is characterized by strong and persistent winds that occur in valleys or low-lying areas. These winds can have a significant impact on local weather patterns and can cause challenges for aviation and transportation. It's important to be aware of valley wind conditions when planning activities or travel in these areas.",2,True
sweet,http://sweetontology.net/phenAtmoWindMesoscale/YellowWind,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:yellow_wind rdfs:subClassOf :desert_wind .

",yellow wind is a type of desert wind.,1,False
sweet,http://sweetontology.net/phenAtmoWindMesoscale/Zephyr,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:zephyr rdfs:subClassOf :mesoscale_wind .

",zephyr is a type of mesoscale wind.,1,False
sweet,http://sweetontology.net/phenBiol/Assimilation,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:assimilation rdfs:subClassOf :biological_phenomena .

",assimilation is a type of biological phenomena.,1,False
sweet,http://sweetontology.net/phenBiol/BiologicalActivity,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:biological_activity rdfs:subClassOf :biological_phenomena .

",biological activity is a type of biological phenomena.,1,False
