ontology,root,fragment,text,statements,llm_used
sweet,http://sweetontology.net/propSpaceDirection/Inclination,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:inclination rdfs:subClassOf :vector_3d .

",inclination is a type of vector 3d.,1,False
sweet,http://sweetontology.net/propSpaceDirection/Incoming,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:incoming rdfs:subClassOf :bearing,
        :direction,
        :inclination ;
    owl:equivalentClass :inward .

","Incoming is synonymous with inward. Furthermore, it is classified as a type of bearing, direction, and inclination.",4,True
sweet,http://sweetontology.net/propSpaceDirection/Inward,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:inward rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Inward serves as a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/Lateral,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lateral rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Lateral serves multiple roles: it is a type of bearing, a type of direction, and a type of inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/Orientation,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:orientation rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Orientation is a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/Outgoing,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:outgoing rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :incoming ;
            owl:onProperty :opposite_to ],
        :bearing,
        :direction,
        :inclination ;
    owl:equivalentClass :outward .

","Outgoing is synonymous with outward and is classified as a type of bearing, direction, inclination, and something that is exclusively opposite to incoming.",5,True
sweet,http://sweetontology.net/propSpaceDirection/Outward,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:outward rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Outward is a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/PolarDirection,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:polar_direction rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Polar direction is a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/Radial,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:radial rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Radial serves as a type in three distinct contexts: it is a type of bearing, a type of direction, and a type of inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/SolidAngle,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:solid_angle rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :cone ;
            owl:onProperty :has_geometrical_object ],
        [ a owl:Restriction ;
            owl:hasValue :steradian ;
            owl:onProperty :has_default_unit ],
        :quantitative_property,
        :quantity .

","Solid angle is a type of quantitative property and a type of quantity that is exclusively associated with geometrical objects such as cones. Additionally, solid angle must have the default unit of steradian.",4,True
sweet,http://sweetontology.net/propSpaceDirection/Tilt,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tilt rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Tilt is a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/VerticalDirection,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vertical_direction rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Vertical direction is a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDirection/Zenith,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:zenith rdfs:subClassOf :bearing,
        :direction,
        :inclination .

","Zenith is categorized as a type of bearing, direction, and inclination.",3,True
sweet,http://sweetontology.net/propSpaceDistance/AttenuationCoefficient,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:attenuation_coefficient rdfs:subClassOf :spatial_frequency ;
    owl:equivalentClass :extinction_coefficient .

","The attenuation coefficient, which is the same as the extinction coefficient, is a type of spatial frequency.",2,True
