ontology,root,fragment,text,statements,llm_used
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#DeepPanBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:deep_pan_base rdfs:subClassOf :pizza_base ;
    owl:disjointWith :thin_and_crispy_base .

",A deep pan base is a type of pizza base. It is different from a thin and crispy base.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Capricciosa,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:capricciosa rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperonata_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :caper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ owl:unionOf [ rdf:first :tomato_topping ;
                            rdf:rest [ rdf:first :ham_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :anchovies_topping ;
                                                    rdf:rest [ rdf:first :olive_topping ;
                                                            rdf:rest [ rdf:first :peperonata_topping ;
                                                                    rdf:rest [ rdf:first :caper_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :anchovies_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","Capricciosa is a unique type of pizza known for its specific toppings. It includes peperonata, olives, capers, mozzarella, anchovies, ham, and tomatoes. This pizza is distinct because it combines these ingredients in a way that no other pizza does. Capricciosa stands apart from other varieties like la reine, frutti di mare, fiorentina, margherita, sloppy giuseppe, veneziana, american hot, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, giardiniera, american, prince carlo, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",31,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ChickenTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chicken_topping rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :meat_topping ;
    owl:disjointWith :ham_topping,
        :hot_spiced_beef_topping,
        :peperoni_sausage_topping .

","Chicken topping is a type of meat topping. It is also a type of topping that has at least some mild spiciness. Unlike pepperoni sausage topping, hot spiced beef topping, and ham topping, chicken topping stands out as different.",5,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MeatTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:meat_topping rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","Meat topping is a type of pizza topping. It is different from cheese topping, fruit topping, herb spice topping, fish topping, nut topping, sauce topping, and vegetable topping.",8,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AnchoviesTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anchovies_topping rdfs:subClassOf :fish_topping ;
    owl:disjointWith :mixed_seafood_topping,
        :prawns_topping .

",Anchovies topping is a type of fish topping. It's distinct from mixed seafood topping and also different from prawns topping.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Cajun,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cajun rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tobasco_pepper_sauce ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :onion_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperonata_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :prawns_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ owl:unionOf [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :onion_topping ;
                                    rdf:rest [ rdf:first :peperonata_topping ;
                                            rdf:rest [ rdf:first :prawns_topping ;
                                                    rdf:rest [ rdf:first :tobasco_pepper_sauce ;
                                                            rdf:rest [ rdf:first :tomato_topping ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","Cajun is a unique type of pizza. It features a combination of toppings that include mozzarella, onion, peperonata, prawns, Tabasco pepper sauce, and tomato. This pizza must have at least some of each of these toppings: mozzarella, onion, tomato, peperonata, prawns, and Tabasco pepper sauce. Cajun pizza stands out from other varieties such as La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, American Hot, Sloppy Giuseppe, and many more including Mushroom, Caprina, Pollo ad Astra, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",30,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Parmense,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:parmense rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom [ owl:unionOf [ rdf:first :tomato_topping ;
                            rdf:rest [ rdf:first :asparagus_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :parmesan_topping ;
                                                    rdf:rest [ rdf:first :ham_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :parmesan_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :asparagus_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","Parmense is a unique type of named pizza. It exclusively features a combination of toppings including tomato, asparagus, mozzarella, parmesan, and ham. Additionally, Parmense must have at least some mozzarella, tomato, parmesan, asparagus, and ham toppings. Unlike other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Veneziana, Sloppy Giuseppe, Unclosed Pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana, Parmense stands out with its distinct set of ingredients.",29,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FruttiDiMare,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:frutti_di_mare rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom [ owl:unionOf [ rdf:first :garlic_topping ;
                            rdf:rest [ rdf:first :mixed_seafood_topping ;
                                    rdf:rest [ rdf:first :tomato_topping ;
                                            rdf:rest :nil ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mixed_seafood_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","Frutti di Mare is a type of pizza known for its unique toppings. It features a combination of garlic, mixed seafood, and tomato toppings. This pizza must include at least some tomato, mixed seafood, and garlic toppings. Unlike other pizzas, Frutti di Mare stands out and is distinct from La Reine, Fiorentina, Margherita, Sloppy Giuseppe, Veneziana, American Hot, Unclosed Pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",27,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Spiciness,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spiciness rdfs:subClassOf :value_partition ;
    owl:equivalentClass [ owl:unionOf [ rdf:first :hot ;
                    rdf:rest [ rdf:first :medium ;
                            rdf:rest [ rdf:first :mild ;
                                    rdf:rest :nil ] ] ] ] .

","Spiciness is a type of value partition. It is the same as the union of hot, medium, and mild.",2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FruitTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fruit_topping rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","Fruit topping is a type of pizza topping. Unlike cheese, herb spice, meat, fish, sauce, nut, and vegetable toppings, fruit topping stands out as a unique option.",8,True
